# Title: January - December 2020 Contiguous U.S. County Minimum Temperature
# Units: Degrees Fahrenheit
# Missing: -99
# Note: Period of Record: 129 Years
ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean
MO-069,Dunklin County,Missouri,50.8,2.7,122,48.1
MO-071,Franklin County,Missouri,44.6,2,114,42.6
MO-073,Gasconade County,Missouri,44.6,2.1,113,42.6
MO-075,Gentry County,Missouri,42.5,1.7,107,40.8
MO-077,Greene County,Missouri,45.6,1.8,113,43.7
MO-079,Grundy County,Missouri,42.8,1.2,103,41.6
MO-081,Harrison County,Missouri,42.2,1.6,111,40.5
MO-083,Henry County,Missouri,46.1,1.9,114,44.2
MO-085,Hickory County,Missouri,46,2,118,44
MO-087,Holt County,Missouri,42.7,1.3,100,41.5
MO-089,Howard County,Missouri,45.3,2.4,119,42.9
MO-091,Howell County,Missouri,47.1,3.6,124,43.5
MO-093,Iron County,Missouri,43.8,1.7,111,42.1
MO-095,Jackson County,Missouri,45.5,2.2,117,43.3
MO-097,Jasper County,Missouri,47.2,1.2,105,46
MO-099,Jefferson County,Missouri,46.3,2.2,117,44.1
MO-101,Johnson County,Missouri,45.5,2.3,117,43.2
MO-103,Knox County,Missouri,42.2,1.1,99,41.1
MO-105,Laclede County,Missouri,45.8,2.2,118,43.7
MO-107,Lafayette County,Missouri,44.9,2.2,113,42.7
MO-109,Lawrence County,Missouri,46.3,1.6,114,44.7
MO-111,Lewis County,Missouri,43.1,1,96,42.1
MO-113,Lincoln County,Missouri,44.9,2.2,116,42.7
MO-115,Linn County,Missouri,43.2,1.4,105,41.8
MO-117,Livingston County,Missouri,43.5,1.4,105,42.1
MO-119,McDonald County,Missouri,48.1,2.2,122,45.9
MO-121,Macon County,Missouri,43.3,1.6,105,41.7
MO-123,Madison County,Missouri,44.9,1.5,113,43.3
MO-125,Maries County,Missouri,46.2,2.6,121,43.6
MO-127,Marion County,Missouri,43.8,1.4,105,42.4
MO-129,Mercer County,Missouri,41.5,0.9,96,40.6
MO-131,Miller County,Missouri,46.8,3,122,43.9
MO-133,Mississippi County,Missouri,49.3,2.2,121,47.1
MO-135,Moniteau County,Missouri,46.2,2.7,122,43.5
MO-137,Monroe County,Missouri,43.8,1.4,105,42.4
MO-139,Montgomery County,Missouri,44.5,2,112,42.6
MO-141,Morgan County,Missouri,45.6,2.5,119,43
MO-143,New Madrid County,Missouri,50,2.1,121,47.9
MO-145,Newton County,Missouri,47.9,2,119,46
MO-147,Nodaway County,Missouri,42.4,2.2,115,40.2
MO-149,Oregon County,Missouri,47.5,3.8,125,43.7
MO-151,Osage County,Missouri,46,2.3,120,43.7
MO-153,Ozark County,Missouri,46.3,2.1,119,44.3
MO-155,Pemiscot County,Missouri,51.3,2.6,123,48.7
MO-157,Perry County,Missouri,46.4,2.4,118,44
MO-159,Pettis County,Missouri,45.1,1.9,107,43.2
MO-161,Phelps County,Missouri,45.7,2.6,121,43.1
MO-163,Pike County,Missouri,44.4,2,108,42.4
MO-165,Platte County,Missouri,44.8,2.1,108,42.7
MO-167,Polk County,Missouri,46,1.9,115,44.1
MO-169,Pulaski County,Missouri,46.5,2.9,121,43.6
MO-171,Putnam County,Missouri,40.6,0.4,81,40.2
MO-173,Ralls County,Missouri,44.3,1.8,109,42.5
MO-175,Randolph County,Missouri,44.5,2.1,113,42.4
MO-177,Ray County,Missouri,44.2,2.1,109,42.2
MO-179,Reynolds County,Missouri,44.4,2.3,121,42.1
MO-181,Ripley County,Missouri,47.9,2.9,124,45
MO-183,St. Charles County,Missouri,45.9,2.1,115,43.8
MO-185,St. Clair County,Missouri,46.2,1.5,104,44.7
MO-186,Ste. Genevieve County,Missouri,45.9,2,115,43.9
MO-187,St. Francois County,Missouri,44.6,1.5,110,43.1
MO-189,St. Louis County,Missouri,46.8,2.1,113,44.8
MO-195,Saline County,Missouri,45.1,2.2,117,42.8
MO-197,Schuyler County,Missouri,41.5,1.2,103,40.3
MO-199,Scotland County,Missouri,42,1.4,105,40.6
MO-201,Scott County,Missouri,48.7,2.1,120,46.5
MO-203,Shannon County,Missouri,46.1,3.4,125,42.7
MO-205,Shelby County,Missouri,42.8,0.9,97,41.8
MO-207,Stoddard County,Missouri,49,2,120,46.9
MO-209,Stone County,Missouri,46.2,1.6,108,44.6
MO-211,Sullivan County,Missouri,41.8,0.8,94,41
MO-213,Taney County,Missouri,46,1.2,103,44.8
MO-215,Texas County,Missouri,45.8,2.7,123,43.1
MO-217,Vernon County,Missouri,46.5,1,99,45.5
MO-219,Warren County,Missouri,44.8,2.2,115,42.6
MO-221,Washington County,Missouri,44,1.8,112,42.2
MO-223,Wayne County,Missouri,46.4,2.1,121,44.3
MO-225,Webster County,Missouri,44.9,1.7,113,43.2
MO-227,Worth County,Missouri,42,2.4,118,39.6
MO-229,Wright County,Missouri,45.4,2,116,43.4
MO-510,St. Louis City,Missouri,47.2,1.9,112,45.3
MT-001,Beaverhead County,Montana,27.4,1.7,113,25.7
MT-003,Big Horn County,Montana,33.1,1.4,99,31.7
MT-005,Blaine County,Montana,30.9,2,106,28.9
MT-007,Broadwater County,Montana,32.3,1.9,117,30.3
MT-009,Carbon County,Montana,32.3,2.3,114,30
MT-011,Carter County,Montana,31.5,1.5,102,29.9
MT-013,Cascade County,Montana,31.4,1.2,95,30.2
MT-015,Chouteau County,Montana,31.3,1.6,102,29.8
MT-017,Custer County,Montana,33.2,2.4,115,30.8
MT-019,Daniels County,Montana,26.9,1.2,95,25.7
MT-021,Dawson County,Montana,31.6,2.2,111,29.5
MT-023,Deer Lodge County,Montana,27.5,1.4,107,26.1
MT-025,Fallon County,Montana,31.5,1.2,97,30.2
MT-027,Fergus County,Montana,32,1.3,98,30.7
MT-029,Flathead County,Montana,31.1,2.6,120,28.6
MT-031,Gallatin County,Montana,28.9,2,120,26.8
MT-033,Garfield County,Montana,32.8,2.4,114,30.4
MT-035,Glacier County,Montana,29.8,2.4,113,27.4
MT-037,Golden Valley County,Montana,31.4,0.9,88,30.5
MT-039,Granite County,Montana,29,1.7,115,27.3
MT-041,Hill County,Montana,29.5,2.1,107,27.5
MT-043,Jefferson County,Montana,30.5,1.7,112,28.9
MT-045,Judith Basin County,Montana,30.1,1.4,98,28.7
MT-047,Lake County,Montana,34,2.2,114,31.8
MT-049,Lewis and Clark County,Montana,30.9,2.2,115,28.7
MT-051,Liberty County,Montana,29.2,1.7,100,27.5
MT-053,Lincoln County,Montana,32.9,3.1,125,29.9
MT-055,McCone County,Montana,31.4,2.6,114,28.7
MT-057,Madison County,Montana,28.7,1.3,103,27.4
MT-059,Meagher County,Montana,29.1,1.5,106,27.5
MT-061,Mineral County,Montana,32.4,1.4,103,31
MT-063,Missoula County,Montana,31.1,1.7,110,29.4
MT-065,Musselshell County,Montana,33.4,1.7,107,31.8
MT-067,Park County,Montana,28.3,2,115,26.3
MT-069,Petroleum County,Montana,33.9,1.8,106,32.1
MT-071,Phillips County,Montana,30.8,1.4,96,29.3
MT-073,Pondera County,Montana,30.4,2.6,120,27.8
MT-075,Powder River County,Montana,32.5,1.4,97,31
MT-077,Powell County,Montana,29.2,2.2,114,27
MT-079,Prairie County,Montana,32.4,2.3,112,30.2
MT-081,Ravalli County,Montana,29.8,1.1,100,28.7
MT-083,Richland County,Montana,30.3,1.6,103,28.7
MT-085,Roosevelt County,Montana,29,1.4,96,27.6
MT-087,Rosebud County,Montana,32.5,1.6,103,30.8
MT-089,Sanders County,Montana,33,1.7,104,31.4
MT-091,Sheridan County,Montana,27.9,1.3,96,26.5
MT-093,Silver Bow County,Montana,29.2,1.8,116,27.4
MT-095,Stillwater County,Montana,31.7,1.4,100,30.3
MT-097,Sweet Grass County,Montana,31.5,1.5,101,30
MT-099,Teton County,Montana,30.8,2.9,121,27.9
MT-101,Toole County,Montana,29.9,2.3,108,27.6
MT-103,Treasure County,Montana,32.8,1.4,97,31.3
MT-105,Valley County,Montana,29.5,1.8,100,27.7
MT-107,Wheatland County,Montana,30.3,1.1,93,29.2
MT-109,Wibaux County,Montana,31.4,1.4,97,30
MT-111,Yellowstone County,Montana,34.1,1.4,100,32.7
NE-001,Adams County,Nebraska,40.3,2.4,119,37.9
NE-003,Antelope County,Nebraska,38,2.1,115,35.9
NE-005,Arthur County,Nebraska,36.2,1.9,112,34.3
NE-007,Banner County,Nebraska,34.3,1.5,106,32.9
NE-009,Blaine County,Nebraska,36.7,1.9,109,34.8
NE-011,Boone County,Nebraska,38.6,2.4,113,36.2
NE-013,Box Butte County,Nebraska,33.6,1.1,98,32.4
NE-015,Boyd County,Nebraska,38,2.4,117,35.5
NE-017,Brown County,Nebraska,37,2.6,123,34.4
NE-019,Buffalo County,Nebraska,39,2.3,117,36.7
NE-021,Burt County,Nebraska,39.5,2.2,111,37.3
NE-023,Butler County,Nebraska,39.6,1.4,98,38.2
NE-025,Cass County,Nebraska,41.2,1.5,107,39.7
NE-027,Cedar County,Nebraska,38.3,2.6,116,35.7
NE-029,Chase County,Nebraska,38,2.5,124,35.5
NE-031,Cherry County,Nebraska,35.8,2.4,119,33.3
NE-033,Cheyenne County,Nebraska,34.5,0.5,79,34.1
NE-035,Clay County,Nebraska,40.9,2.7,121,38.2
NE-037,Colfax County,Nebraska,39.8,2.5,115,37.3
NE-039,Cuming County,Nebraska,38.9,2.2,111,36.7
NE-041,Custer County,Nebraska,36.9,2,109,34.9
NE-043,Dakota County,Nebraska,38.2,2.2,112,36
NE-045,Dawes County,Nebraska,35.2,2.4,117,32.8
NE-047,Dawson County,Nebraska,37.9,1.8,113,36.1
NE-049,Deuel County,Nebraska,36.2,1.1,101,35.1
NE-051,Dixon County,Nebraska,37.9,2,111,35.8
NE-053,Dodge County,Nebraska,40.2,2.5,115,37.7
NE-055,Douglas County,Nebraska,41.3,2.4,114,38.9
NE-057,Dundy County,Nebraska,38.2,1.8,111,36.3
NE-059,Fillmore County,Nebraska,40.8,1.9,110,38.9
NE-061,Franklin County,Nebraska,40.8,2.7,125,38.1
NE-063,Frontier County,Nebraska,37.8,1.7,109,36.1
NE-065,Furnas County,Nebraska,38.2,1,93,37.2
NE-067,Gage County,Nebraska,40.8,1.2,93,39.6
NE-069,Garden County,Nebraska,35.1,1.2,98,33.9
NE-071,Garfield County,Nebraska,36.9,2.1,110,34.8
NE-073,Gosper County,Nebraska,38.3,1.4,104,36.8
NE-075,Grant County,Nebraska,34.5,1.4,98,33.1
NE-077,Greeley County,Nebraska,38,2.3,112,35.8
NE-079,Hall County,Nebraska,39.9,2.4,117,37.4
NE-081,Hamilton County,Nebraska,40.6,2.4,116,38.2
NE-083,Harlan County,Nebraska,39.9,1.9,114,38
NE-085,Hayes County,Nebraska,37.4,1.5,104,36
NE-087,Hitchcock County,Nebraska,37.9,1,89,36.9
NE-089,Holt County,Nebraska,37,2.2,113,34.8
NE-091,Hooker County,Nebraska,35,1.1,95,33.9
NE-093,Howard County,Nebraska,39.1,2.4,117,36.7
NE-095,Jefferson County,Nebraska,41.1,1.9,103,39.2
NE-097,Johnson County,Nebraska,41.2,1.6,106,39.6
NE-099,Kearney County,Nebraska,39.9,2.5,121,37.4
NE-101,Keith County,Nebraska,37.6,2,114,35.6
NE-103,Keya Paha County,Nebraska,36.6,2,113,34.5
NE-105,Kimball County,Nebraska,32.8,1,97,31.8
NE-107,Knox County,Nebraska,38.2,2.5,116,35.8
NE-109,Lancaster County,Nebraska,40.7,1.4,98,39.3
NE-111,Lincoln County,Nebraska,36.9,1.7,107,35.2
NE-113,Logan County,Nebraska,36.2,1.7,106,34.5
NE-115,Loup County,Nebraska,36.6,2.2,110,34.5
NE-117,McPherson County,Nebraska,36,1.6,104,34.3
NE-119,Madison County,Nebraska,38.6,2.1,113,36.5
NE-121,Merrick County,Nebraska,39.9,2.2,111,37.8
NE-123,Morrill County,Nebraska,34.7,0.9,92,33.8
NE-125,Nance County,Nebraska,39.4,2.1,112,37.2
NE-127,Nemaha County,Nebraska,41.9,1.6,105,40.3
NE-129,Nuckolls County,Nebraska,41.2,2.5,119,38.6
NE-131,Otoe County,Nebraska,41.2,1.4,105,39.8
NE-133,Pawnee County,Nebraska,41.4,1.4,101,40
NE-135,Perkins County,Nebraska,37.4,2.2,120,35.2
NE-137,Phelps County,Nebraska,39,1.9,112,37.1
NE-139,Pierce County,Nebraska,38.1,2.2,115,35.9
NE-141,Platte County,Nebraska,39.3,2.2,111,37.1
NE-143,Polk County,Nebraska,39.7,1.4,102,38.3
NE-145,Red Willow County,Nebraska,38.4,1.6,107,36.8
NE-147,Richardson County,Nebraska,42.4,1.6,108,40.8
NE-149,Rock County,Nebraska,36.6,2.4,118,34.2
NE-151,Saline County,Nebraska,40.4,1.2,94,39.2
NE-153,Sarpy County,Nebraska,41.4,2,111,39.4
NE-155,Saunders County,Nebraska,41,2.3,115,38.6
NE-157,Scotts Bluff County,Nebraska,34.4,1,98,33.4
NE-159,Seward County,Nebraska,39.9,1.1,94,38.8
NE-161,Sheridan County,Nebraska,34.2,1.8,107,32.4
NE-163,Sherman County,Nebraska,38.1,2.3,114,35.8
NE-165,Sioux County,Nebraska,32.9,1.6,100,31.3
NE-167,Stanton County,Nebraska,38.9,2.3,112,36.6
NE-169,Thayer County,Nebraska,41.3,2.2,113,39.1
NE-171,Thomas County,Nebraska,36.1,1.4,102,34.8
NE-173,Thurston County,Nebraska,38.5,2.1,108,36.4
NE-175,Valley County,Nebraska,37.4,2.2,113,35.2
NE-177,Washington County,Nebraska,40.8,2.4,114,38.3
NE-179,Wayne County,Nebraska,38.1,2.2,113,35.9
NE-181,Webster County,Nebraska,40.5,2.2,118,38.3
NE-183,Wheeler County,Nebraska,37.6,2.3,116,35.3
NE-185,York County,Nebraska,40.2,1.4,106,38.8
NV-001,Churchill County,Nevada,36.4,1.3,96,35.1
NV-003,Clark County,Nevada,54.2,3,123,51.1
NV-005,Douglas County,Nevada,37,2.3,122,34.7
NV-007,Elko County,Nevada,32.5,1.5,109,31
NV-009,Esmeralda County,Nevada,40.4,3.8,120,36.6
NV-011,Eureka County,Nevada,32.4,1.6,111,30.8
NV-013,Humboldt County,Nevada,37.1,1.6,114,35.5
NV-015,Lander County,Nevada,34.9,1.7,111,33.2
NV-017,Lincoln County,Nevada,42.9,2.4,118,40.5
NV-019,Lyon County,Nevada,37.7,2.4,122,35.3
NV-021,Mineral County,Nevada,37.4,3.2,125,34.2
NV-023,Nye County,Nevada,39.1,2.8,121,36.3
NV-027,Pershing County,Nevada,37.7,1.7,111,36
NV-029,Storey County,Nevada,39.8,2.6,122,37.2
NV-031,Washoe County,Nevada,37.5,2.1,116,35.4
NV-033,White Pine County,Nevada,33.5,2.3,118,31.1
NV-510,Carson City,Nevada,38.3,2.8,125,35.5
NH-001,Belknap County,New Hampshire,36.6,3.7,123,32.9
NH-003,Carroll County,New Hampshire,34.6,3.8,123,30.8
NH-005,Cheshire County,New Hampshire,37.1,4.3,124,32.8
NH-007,Coos County,New Hampshire,31.2,3.7,123,27.5
NH-009,Grafton County,New Hampshire,33.4,3.9,123,29.5
NH-011,Hillsborough County,New Hampshire,38.6,4.3,126,34.3
NH-013,Merrimack County,New Hampshire,37,4.1,125,32.9
NH-015,Rockingham County,New Hampshire,39.4,3.8,125,35.6
NH-017,Strafford County,New Hampshire,37.5,3.2,123,34.3
NH-019,Sullivan County,New Hampshire,35.6,4.4,126,31.2
NJ-001,Atlantic County,New Jersey,47.3,4.6,128,42.7
NJ-003,Bergen County,New Jersey,46.1,5,129,41.1
NJ-005,Burlington County,New Jersey,46.7,4.1,128,42.6
NJ-007,Camden County,New Jersey,47.4,4,128,43.4
NJ-009,Cape May County,New Jersey,48.4,4.3,128,44.1
NJ-011,Cumberland County,New Jersey,47.7,4.4,128,43.3
NJ-013,Essex County,New Jersey,46.7,5.4,129,41.2
NJ-015,Gloucester County,New Jersey,47.8,4,128,43.8
NJ-017,Hudson County,New Jersey,48.8,4.8,129,44
NJ-019,Hunterdon County,New Jersey,43.7,4.9,129,38.7
NJ-021,Mercer County,New Jersey,45.7,4.4,129,41.3
NJ-023,Middlesex County,New Jersey,46.7,5.2,129,41.5
NJ-025,Monmouth County,New Jersey,47,5,129,42
NJ-027,Morris County,New Jersey,43.4,5,128,38.4
NJ-029,Ocean County,New Jersey,46.8,4.6,128,42.2
NJ-031,Passaic County,New Jersey,43.9,4.9,128,39
NJ-033,Salem County,New Jersey,48,4,128,44
NJ-035,Somerset County,New Jersey,45,5.1,129,39.8
NJ-037,Sussex County,New Jersey,41.1,4,126,37.1
NJ-039,Union County,New Jersey,47.2,5.5,129,41.7
NJ-041,Warren County,New Jersey,42,4.8,128,37.2
NM-001,Bernalillo County,New Mexico,40.6,2.9,125,37.7
NM-003,Catron County,New Mexico,34.3,2.6,125,31.7
NM-005,Chaves County,New Mexico,45.7,3.6,127,42.2
NM-006,Cibola County,New Mexico,34.3,1.6,113,32.7
NM-007,Colfax County,New Mexico,33.2,1.4,113,31.7
NM-009,Curry County,New Mexico,44.1,3.2,127,40.9
NM-011,De Baca County,New Mexico,45.2,3.6,129,41.6
NM-013,Dona Ana County,New Mexico,48.2,2.7,124,45.5
NM-015,Eddy County,New Mexico,48.9,3.2,127,45.7
NM-017,Grant County,New Mexico,43.5,2.9,128,40.6
NM-019,Guadalupe County,New Mexico,41.5,2.3,127,39.2
NM-021,Harding County,New Mexico,40.5,2.2,126,38.3
NM-023,Hidalgo County,New Mexico,46.1,2.7,127,43.3
NM-025,Lea County,New Mexico,46.3,2,116,44.3
NM-027,Lincoln County,New Mexico,41.2,2.8,127,38.3
NM-028,Los Alamos County,New Mexico,35.6,2.4,124,33.2
NM-029,Luna County,New Mexico,47.3,2.8,128,44.5
NM-031,McKinley County,New Mexico,35.1,1.5,111,33.6
NM-033,Mora County,New Mexico,34.5,2.4,126,32.1
NM-035,Otero County,New Mexico,45.1,2.6,126,42.4
NM-037,Quay County,New Mexico,44.2,2.5,127,41.7
NM-039,Rio Arriba County,New Mexico,32.9,2.9,127,30
NM-041,Roosevelt County,New Mexico,44.2,2.6,125,41.6
NM-043,Sandoval County,New Mexico,36.9,2.5,126,34.4
NM-045,San Juan County,New Mexico,37.7,1.9,112,35.8
NM-047,San Miguel County,New Mexico,39.3,1.9,120,37.4
NM-049,Santa Fe County,New Mexico,36.2,1.9,122,34.3
NM-051,Sierra County,New Mexico,44.2,1.9,123,42.3
NM-053,Socorro County,New Mexico,40.6,2.6,124,38
NM-055,Taos County,New Mexico,31,2.6,125,28.5
NM-057,Torrance County,New Mexico,37.1,2.4,125,34.7
NM-059,Union County,New Mexico,38,1.3,106,36.7
NM-061,Valencia County,New Mexico,41.6,2.9,125,38.6
NY-001,Albany County,New York,40,3.9,127,36
NY-003,Allegany County,New York,37.6,3.5,125,34.1
NY-005,Bronx County,New York,48.9,4.6,128,44.3
NY-007,Broome County,New York,38.2,2.7,122,35.5
NY-009,Cattaraugus County,New York,37.8,3.8,126,34
NY-011,Cayuga County,New York,40,3.3,126,36.7
NY-013,Chautauqua County,New York,40.1,3.8,126,36.2
NY-015,Chemung County,New York,38.6,2.9,125,35.6
NY-017,Chenango County,New York,37.2,3,123,34.3
NY-019,Clinton County,New York,35.7,3.5,123,32.2
NY-021,Columbia County,New York,40.9,4.5,126,36.5
NY-023,Cortland County,New York,37.1,2.7,121,34.4
NY-025,Delaware County,New York,36.6,3.4,125,33.2
NY-027,Dutchess County,New York,41.8,4.7,127,37.1
NY-029,Erie County,New York,40.8,4.2,126,36.6
NY-031,Essex County,New York,33.1,3.2,122,29.9
NY-033,Franklin County,New York,33.6,3.8,122,29.9
NY-035,Fulton County,New York,37,3.7,126,33.3
NY-037,Genesee County,New York,40.3,3.6,124,36.7
NY-039,Greene County,New York,38.7,4.2,126,34.5
NY-041,Hamilton County,New York,32.3,3.4,122,28.9
NY-043,Herkimer County,New York,34.7,3.3,124,31.4
NY-045,Jefferson County,New York,38.2,4.3,125,33.9
NY-047,Kings County,New York,49.4,4.4,127,45
NY-049,Lewis County,New York,35,4.2,124,30.8
NY-051,Livingston County,New York,40.1,3.7,125,36.3
NY-053,Madison County,New York,37.3,2.9,122,34.4
NY-055,Monroe County,New York,41.7,3.9,125,37.8
NY-057,Montgomery County,New York,39,3.5,126,35.5
NY-059,Nassau County,New York,47.7,4.3,127,43.4
NY-061,New York County,New York,49.3,4.7,129,44.6
NY-063,Niagara County,New York,42.3,4.1,125,38.2
NY-065,Oneida County,New York,37.1,3.2,123,34
NY-067,Onondaga County,New York,39.6,3.5,125,36
NY-069,Ontario County,New York,40.1,3.4,124,36.7
NY-071,Orange County,New York,41.8,4,127,37.8
NY-073,Orleans County,New York,41.6,3.7,124,37.9
NY-075,Oswego County,New York,39.1,3.8,124,35.3
NY-077,Otsego County,New York,36.8,2.9,125,33.8
NY-079,Putnam County,New York,42.9,4.7,127,38.1
NY-081,Queens County,New York,48.6,4.1,127,44.5
NY-083,Rensselaer County,New York,39.5,4.3,126,35.3
NY-085,Richmond County,New York,49,5,129,44.1
NY-087,Rockland County,New York,44.6,4.8,128,39.8
NY-089,St. Lawrence County,New York,35.7,4.1,124,31.5
NY-091,Saratoga County,New York,38.3,4.1,126,34.2
NY-093,Schenectady County,New York,39.6,4,127,35.6
NY-095,Schoharie County,New York,37.5,3.5,126,34.1
NY-097,Schuyler County,New York,38.7,3.1,125,35.7
NY-099,Seneca County,New York,40.6,3.1,124,37.5
NY-101,Steuben County,New York,37.9,3.3,125,34.6
NY-103,Suffolk County,New York,45.7,4,127,41.7
NY-105,Sullivan County,New York,38.6,3.8,126,34.8
NY-107,Tioga County,New York,38.4,2.6,122,35.8
NY-109,Tompkins County,New York,38.4,2.7,121,35.8
NY-111,Ulster County,New York,40.2,4.4,127,35.7
NY-113,Warren County,New York,35,3.6,121,31.3
NY-115,Washington County,New York,37.2,3.8,122,33.4
NY-117,Wayne County,New York,40.8,3.1,123,37.7
NY-119,Westchester County,New York,45,4.8,128,40.2
NY-121,Wyoming County,New York,39,3.9,125,35.1
NY-123,Yates County,New York,39.8,3.4,125,36.4
NC-001,Alamance County,North Carolina,49.5,2.9,129,46.6
NC-003,Alexander County,North Carolina,48.3,2.6,127,45.7
NC-005,Alleghany County,North Carolina,43.9,3.9,129,40
NC-007,Anson County,North Carolina,52.8,3.7,129,49
NC-009,Ashe County,North Carolina,42.2,3.2,128,39
NC-011,Avery County,North Carolina,42.6,3.1,128,39.5
NC-013,Beaufort County,North Carolina,54.3,3.8,129,50.5
NC-015,Bertie County,North Carolina,52.4,4.3,129,48.1
NC-017,Bladen County,North Carolina,53.7,3.8,129,49.9
NC-019,Brunswick County,North Carolina,55.4,4,129,51.4
NC-021,Buncombe County,North Carolina,45.2,2.6,128,42.6
NC-023,Burke County,North Carolina,47.9,3,128,44.8
NC-025,Cabarrus County,North Carolina,50.7,3.1,129,47.6
NC-027,Caldwell County,North Carolina,47.3,2.8,128,44.6
NC-029,Camden County,North Carolina,53.2,4.2,129,49.1
NC-031,Carteret County,North Carolina,56.2,3.3,129,52.9
NC-033,Caswell County,North Carolina,48.6,2.4,127,46.1
NC-035,Catawba County,North Carolina,49.4,3.1,128,46.3
NC-037,Chatham County,North Carolina,50.7,3.4,129,47.3
NC-039,Cherokee County,North Carolina,45.4,1.2,106,44.2
NC-041,Chowan County,North Carolina,53.5,4.1,129,49.4
NC-043,Clay County,North Carolina,45,2.4,122,42.7
NC-045,Cleveland County,North Carolina,48.8,2.3,123,46.6
NC-047,Columbus County,North Carolina,54.4,4.1,129,50.3
NC-049,Craven County,North Carolina,53.7,3.2,129,50.4
NC-051,Cumberland County,North Carolina,53.1,3.6,129,49.5
NC-053,Currituck County,North Carolina,54.5,4.1,129,50.5
NC-055,Dare County,North Carolina,55.8,3,128,52.8
NC-057,Davidson County,North Carolina,49.8,3.4,129,46.4
NC-059,Davie County,North Carolina,49.3,4,129,45.3
NC-061,Duplin County,North Carolina,52.5,3.1,127,49.4
NC-063,Durham County,North Carolina,49.5,3.3,129,46.2
NC-065,Edgecombe County,North Carolina,51.9,3.8,129,48.1
NC-067,Forsyth County,North Carolina,49.3,3.8,128,45.5
NC-069,Franklin County,North Carolina,50.3,4.1,129,46.1
NC-071,Gaston County,North Carolina,51,3.5,128,47.5
NC-073,Gates County,North Carolina,51.3,3.7,129,47.6
NC-075,Graham County,North Carolina,44.4,1.7,119,42.7
NC-077,Granville County,North Carolina,49,3.6,129,45.4
NC-079,Greene County,North Carolina,52.2,2.9,128,49.3
NC-081,Guilford County,North Carolina,49.5,3.2,127,46.3
NC-083,Halifax County,North Carolina,50.8,4,129,46.8
NC-085,Harnett County,North Carolina,52.2,3.6,129,48.5
NC-087,Haywood County,North Carolina,43.1,2.5,126,40.5
NC-089,Henderson County,North Carolina,46.6,2.1,122,44.5
NC-091,Hertford County,North Carolina,51.2,3.8,128,47.4
NC-093,Hoke County,North Carolina,52.9,4.1,129,48.8
NC-095,Hyde County,North Carolina,55.9,3.7,129,52.2
NC-097,Iredell County,North Carolina,49.6,4,129,45.5
NC-099,Jackson County,North Carolina,43.7,2.6,126,41.2
NC-101,Johnston County,North Carolina,52.1,3.5,129,48.5
NC-103,Jones County,North Carolina,52.6,3.1,128,49.5
NC-105,Lee County,North Carolina,51.8,4.1,129,47.7
NC-107,Lenoir County,North Carolina,51.8,2.4,122,49.4
NC-109,Lincoln County,North Carolina,50,3.3,128,46.7
NC-111,McDowell County,North Carolina,46.9,3,126,43.9
NC-113,Macon County,North Carolina,44.6,2.9,127,41.8
NC-115,Madison County,North Carolina,45.8,2.7,126,43.2
NC-117,Martin County,North Carolina,52.9,4.4,129,48.5
NC-119,Mecklenburg County,North Carolina,51.4,3.4,129,48
NC-121,Mitchell County,North Carolina,42.7,2.5,125,40.2
NC-123,Montgomery County,North Carolina,51.9,3.8,128,48.1
NC-125,Moore County,North Carolina,52.2,4.2,129,48
NC-127,Nash County,North Carolina,50.8,3.9,129,46.9
NC-129,New Hanover County,North Carolina,55.4,3.9,128,51.5
NC-131,Northampton County,North Carolina,50.7,3.9,129,46.7
NC-133,Onslow County,North Carolina,54.2,3.7,128,50.5
NC-135,Orange County,North Carolina,49.2,3,129,46.2
NC-137,Pamlico County,North Carolina,55.4,3.2,129,52.1
NC-139,Pasquotank County,North Carolina,53.4,4.3,129,49.1
NC-141,Pender County,North Carolina,53.9,3.9,128,50
NC-143,Perquimans County,North Carolina,53.2,4.2,129,49
NC-145,Person County,North Carolina,48.1,2.9,127,45.2
NC-147,Pitt County,North Carolina,52.8,3.6,129,49.3
NC-149,Polk County,North Carolina,49,1.7,116,47.3
NC-151,Randolph County,North Carolina,50.1,2.7,126,47.3
NC-153,Richmond County,North Carolina,53,4.1,129,48.9
NC-155,Robeson County,North Carolina,53.8,3.9,129,49.9
NC-157,Rockingham County,North Carolina,49,3.2,129,45.8
NC-159,Rowan County,North Carolina,49.9,3.6,129,46.3
NC-161,Rutherford County,North Carolina,48.8,2.4,124,46.4
NC-163,Sampson County,North Carolina,52.6,3.3,129,49.3
NC-165,Scotland County,North Carolina,53.2,4.1,128,49.1
NC-167,Stanly County,North Carolina,51.7,3.5,129,48.2
NC-169,Stokes County,North Carolina,48.9,4.1,128,44.8
NC-171,Surry County,North Carolina,47.3,3.6,127,43.6
NC-173,Swain County,North Carolina,43.5,2.3,126,41.2
NC-175,Transylvania County,North Carolina,45.7,2.5,127,43.1
NC-177,Tyrrell County,North Carolina,54.6,3.8,129,50.9
NC-179,Union County,North Carolina,51.8,3.2,129,48.6
NC-181,Vance County,North Carolina,49.5,4,129,45.5
NC-183,Wake County,North Carolina,51.1,3.7,129,47.4
NC-185,Warren County,North Carolina,50,4.1,129,45.8
NC-187,Washington County,North Carolina,53.6,4.2,129,49.5
