Name,State,Avg 2023,Max 2023,Min 2023
Morgan County,Illinois,55,66.2,43.8
Moultrie County,Illinois,55.1,65.6,44.6
Ogle County,Illinois,50.9,61,40.8
Peoria County,Illinois,54.6,65.1,44.1
Perry County,Illinois,57.9,68.7,47.1
Piatt County,Illinois,54.7,65.2,44.2
Pike County,Illinois,55.5,66.3,44.7
Pope County,Illinois,58.6,68.9,48.3
Pulaski County,Illinois,59.6,69.9,49.3
Putnam County,Illinois,53,63.5,42.5
Randolph County,Illinois,57.6,68.4,46.8
Richland County,Illinois,57,67.4,46.6
Rock Island County,Illinois,53.1,63.2,42.9
St. Clair County,Illinois,57.6,68.2,47
Saline County,Illinois,58.2,68.5,47.8
Sangamon County,Illinois,55.2,66,44.4
Schuyler County,Illinois,54.6,65.2,44
Scott County,Illinois,55.3,66.5,44.1
Shelby County,Illinois,55.6,66.2,45.1
Stark County,Illinois,52.9,63.4,42.4
Stephenson County,Illinois,50.1,60.3,39.9
Tazewell County,Illinois,54.7,65.4,44.1
Union County,Illinois,58.4,68.4,48.3
Vermilion County,Illinois,53.5,64.5,42.6
Wabash County,Illinois,57.7,68.3,47.1
Warren County,Illinois,53,63.3,42.7
Washington County,Illinois,57.6,68.6,46.7
Wayne County,Illinois,57.9,69,46.8
White County,Illinois,58.4,69,47.8
Whiteside County,Illinois,52.2,62.3,42
Will County,Illinois,52.3,62.3,42.3
Williamson County,Illinois,58,68.2,47.9
Winnebago County,Illinois,50.7,60.8,40.6
Woodford County,Illinois,53.8,64.4,43.2
Adams County,Indiana,52.9,63,42.8
Allen County,Indiana,52.5,62.6,42.4
Bartholomew County,Indiana,56.1,67,45.2
Benton County,Indiana,52.6,63.5,41.7
Blackford County,Indiana,53.5,64,43
Boone County,Indiana,53.3,63.7,42.9
Brown County,Indiana,55.3,66.2,44.4
Carroll County,Indiana,53.2,63.5,42.8
Cass County,Indiana,52.8,63,42.6
Clark County,Indiana,57.6,69,46.1
Clay County,Indiana,55.8,67,44.5
Clinton County,Indiana,53.2,63.5,42.8
Crawford County,Indiana,56.2,67.8,44.7
Daviess County,Indiana,56.8,68.3,45.3
Dearborn County,Indiana,55.6,66.3,44.8
Decatur County,Indiana,55.2,65.8,44.5
DeKalb County,Indiana,51.5,61.3,41.6
Delaware County,Indiana,54.1,64.7,43.6
Dubois County,Indiana,56.6,68.1,45
Elkhart County,Indiana,51.9,61.6,42.1
Fayette County,Indiana,53.8,64.5,43.1
Floyd County,Indiana,57.7,69,46.5
Fountain County,Indiana,53.5,64.5,42.4
Franklin County,Indiana,54.6,65.5,43.6
Fulton County,Indiana,52.3,62.6,42.1
Gibson County,Indiana,58,68.7,47.4
Grant County,Indiana,53.7,64,43.4
Greene County,Indiana,56,67.3,44.8
Hamilton County,Indiana,53.8,64.2,43.3
Hancock County,Indiana,54.4,64.8,44
Harrison County,Indiana,57.4,68.7,46.1
Hendricks County,Indiana,54,64.4,43.5
Henry County,Indiana,53.6,64.2,43
Howard County,Indiana,53.1,63.2,42.9
Huntington County,Indiana,52.8,62.9,42.6
Jackson County,Indiana,56.6,67.5,45.6
Jasper County,Indiana,52.4,62.9,41.9
Jay County,Indiana,53.1,63.5,42.6
Jefferson County,Indiana,56.8,67.5,46.1
Jennings County,Indiana,56.3,67.2,45.5
Johnson County,Indiana,55.1,65.7,44.5
Knox County,Indiana,57.2,68.3,46.1
Kosciusko County,Indiana,52.1,62.2,42.1
LaGrange County,Indiana,51.6,61.2,41.9
Lake County,Indiana,52.3,62.1,42.5
LaPorte County,Indiana,51.9,61.3,42.5
Lawrence County,Indiana,55.5,66.7,44.3
Madison County,Indiana,54.2,64.7,43.7
Marion County,Indiana,54.6,64.9,44.3
Marshall County,Indiana,52.1,62.1,42
Martin County,Indiana,56.2,67.9,44.5
Miami County,Indiana,52.9,62.9,42.9
Monroe County,Indiana,54.9,65.8,44
Montgomery County,Indiana,53.5,64.4,42.5
Morgan County,Indiana,54.9,65.7,44.1
Newton County,Indiana,52.7,63.3,42
Noble County,Indiana,51.5,61.4,41.8
Ohio County,Indiana,56.4,66.8,46
Orange County,Indiana,55.9,67.5,44.4
Owen County,Indiana,55.3,66.5,44.1
Parke County,Indiana,54.1,65.3,42.8
Perry County,Indiana,56.5,67.9,45.2
Pike County,Indiana,57.4,68.6,46.1
Porter County,Indiana,51.9,61.3,42.4
Posey County,Indiana,58.7,68.8,48.7
Pulaski County,Indiana,52.3,62.8,41.9
Putnam County,Indiana,54,65,43
Randolph County,Indiana,52.9,63.4,42.5
Ripley County,Indiana,55.3,66,44.6
Rush County,Indiana,54.3,64.9,43.7
St. Joseph County,Indiana,51.9,61.7,42.2
Scott County,Indiana,57.1,68.3,45.9
Shelby County,Indiana,55.4,65.9,44.8
Spencer County,Indiana,57.5,68.6,46.5
Starke County,Indiana,52.2,62.1,42.3
Steuben County,Indiana,51,60.7,41.2
Sullivan County,Indiana,56.9,68.1,45.8
Switzerland County,Indiana,56.8,67.1,46.5
Tippecanoe County,Indiana,53.4,64.1,42.6
Tipton County,Indiana,53.3,63.8,42.8
Union County,Indiana,53.6,64.4,42.9
Vanderburgh County,Indiana,58.8,68.9,48.6
Vermillion County,Indiana,54.3,65.4,43.1
Vigo County,Indiana,56.2,67.3,45
Wabash County,Indiana,52.8,62.9,42.7
Warren County,Indiana,53.1,64.1,42.1
Warrick County,Indiana,58,68.9,47.1
Washington County,Indiana,56.4,67.6,45.1
Wayne County,Indiana,52.9,63.4,42.3
Wells County,Indiana,52.9,63.1,42.7
White County,Indiana,52.7,63.4,41.8
Whitley County,Indiana,52,62.1,41.9
Adair County,Iowa,51.2,62.7,39.7
Adams County,Iowa,51.8,63,40.5
Allamakee County,Iowa,48.5,58.3,38.6
Appanoose County,Iowa,52.8,64.4,41.1
Audubon County,Iowa,50.3,61.8,38.9
Benton County,Iowa,50.2,61.6,38.8
Black Hawk County,Iowa,50.4,61.6,39
Boone County,Iowa,50.8,61.9,39.7
Bremer County,Iowa,49.4,60.3,38.4
Buchanan County,Iowa,49.3,60.4,38.2
Buena Vista County,Iowa,48.7,59.2,38.2
Butler County,Iowa,49.5,60.5,38.6
Calhoun County,Iowa,49.7,60.6,38.7
Carroll County,Iowa,50.4,61.7,39.2
Cass County,Iowa,51.4,62.8,40.1
Cedar County,Iowa,51.7,62.6,40.9
Cerro Gordo County,Iowa,48.2,58.7,37.6
Cherokee County,Iowa,48.9,59.4,38.3
Chickasaw County,Iowa,48.1,58.9,37.3
Clarke County,Iowa,52.8,63.7,41.8
Clay County,Iowa,48.3,59.1,37.6
Clayton County,Iowa,49,59.3,38.8
Clinton County,Iowa,52.2,62.4,42.1
Crawford County,Iowa,50.9,62.2,39.5
Dallas County,Iowa,51.8,63,40.7
Davis County,Iowa,53,64,42.1
Decatur County,Iowa,53.2,64.2,42.2
Delaware County,Iowa,49.3,59.7,38.9
Des Moines County,Iowa,53.3,63.5,43.1
Dickinson County,Iowa,47.8,58.2,37.4
Dubuque County,Iowa,49.7,59.5,40
Emmet County,Iowa,47.6,58.1,37.1
Fayette County,Iowa,48.3,59,37.5
Floyd County,Iowa,48.5,59.2,37.8
Franklin County,Iowa,49,59.7,38.2
Fremont County,Iowa,53.2,64.7,41.6
Greene County,Iowa,50.5,61.4,39.6
Grundy County,Iowa,50,61,39.1
Guthrie County,Iowa,50.9,62.2,39.6
Hamilton County,Iowa,49.3,60.3,38.3
Hancock County,Iowa,48,58.6,37.4
Hardin County,Iowa,49.8,60.7,38.9
Harrison County,Iowa,51.9,63,40.7
Henry County,Iowa,52.8,63.3,42.3
Howard County,Iowa,47.1,58,36.1
Humboldt County,Iowa,48.9,59.8,38.1
Ida County,Iowa,49.9,60.6,39.1
Iowa County,Iowa,51.5,62.8,40.2
Jackson County,Iowa,51.1,61.2,41
Jasper County,Iowa,51.8,62.7,40.9
Jefferson County,Iowa,52.2,62.8,41.6
Johnson County,Iowa,52.1,63.2,40.9
Jones County,Iowa,50.8,61.2,40.5
Keokuk County,Iowa,52,63.2,40.7
Kossuth County,Iowa,48.3,58.9,37.7
Lee County,Iowa,53.7,63.8,43.7
Linn County,Iowa,50.8,61.7,39.9
Louisa County,Iowa,53.1,63.7,42.6
Lucas County,Iowa,52.6,63.6,41.6
Lyon County,Iowa,47.4,58.1,36.7
Madison County,Iowa,52.4,63.9,40.8
Mahaska County,Iowa,52.4,63.6,41.2
Marion County,Iowa,52.5,63.3,41.6
Marshall County,Iowa,50.7,61.7,39.7
Mills County,Iowa,52.8,64.3,41.3
Mitchell County,Iowa,47.6,58.4,36.8
Monona County,Iowa,51,62.4,39.7
Monroe County,Iowa,52.7,63.9,41.6
Montgomery County,Iowa,52.3,63.7,40.8
Muscatine County,Iowa,52.3,63.1,41.6
O&#039;Brien County,Iowa,48.1,58.8,37.5
Osceola County,Iowa,47.5,57.8,37.1
Page County,Iowa,52.7,64,41.3
Palo Alto County,Iowa,48.2,58.9,37.5
Plymouth County,Iowa,49.4,60,38.8
Pocahontas County,Iowa,48.6,59.4,37.7
Polk County,Iowa,52.1,62.8,41.4
Pottawattamie County,Iowa,52.2,63.4,41.1
Poweshiek County,Iowa,51.4,62.6,40.2
Ringgold County,Iowa,52.8,63.9,41.8
Sac County,Iowa,49.9,60.8,39.1
Scott County,Iowa,52.9,62.8,43.1
Shelby County,Iowa,51.1,62.3,39.8
Sioux County,Iowa,48.1,58.7,37.5
Story County,Iowa,50.9,61.9,39.9
Tama County,Iowa,50.5,61.7,39.2
Taylor County,Iowa,52.5,63.5,41.4
Union County,Iowa,52.1,63.4,40.8
Van Buren County,Iowa,52.9,63.2,42.7
Wapello County,Iowa,52.7,63.7,41.7
Warren County,Iowa,52.6,63.6,41.7
Washington County,Iowa,52.2,63.3,41.1
Wayne County,Iowa,52.6,63.9,41.3
Webster County,Iowa,49.4,60.3,38.5
Winnebago County,Iowa,47.5,57.8,37.2
Winneshiek County,Iowa,48,58.7,37.4
Woodbury County,Iowa,50.3,61.4,39.4
Worth County,Iowa,47.5,57.9,37.1
Wright County,Iowa,48.6,59.4,37.7
Allen County,Kansas,58.2,69.7,46.6
Anderson County,Kansas,57.6,68.7,46.5
Atchison County,Kansas,55.7,67.3,44
Barber County,Kansas,58.9,72.1,45.6
Barton County,Kansas,56,69.3,42.8
Bourbon County,Kansas,58.3,69.7,46.8
Brown County,Kansas,54.9,66.7,43.1
Butler County,Kansas,58.7,71,46.3
Chase County,Kansas,57.2,69.5,44.9
Chautauqua County,Kansas,59.8,72.3,47.2
Cherokee County,Kansas,59.9,71.6,48.3
Cheyenne County,Kansas,52.3,66,38.5
Clark County,Kansas,58.2,72.2,44.2
Clay County,Kansas,56.5,68.8,44.3
Cloud County,Kansas,56.7,69.2,44.1
Coffey County,Kansas,58.8,70.9,46.7
Comanche County,Kansas,58.4,72.1,44.8
Cowley County,Kansas,59.5,72.1,46.9
Crawford County,Kansas,59.1,70.6,47.6
Decatur County,Kansas,52.8,67,38.5
Dickinson County,Kansas,57.5,69.7,45.2
Doniphan County,Kansas,55.3,67,43.4
Douglas County,Kansas,57.5,68.8,46.2
Edwards County,Kansas,56.6,70,43.3
Elk County,Kansas,58.9,71.1,46.7
Ellis County,Kansas,55.6,69.6,41.5
Ellsworth County,Kansas,57.3,70.7,43.9
Finney County,Kansas,55.3,70,40.6
Ford County,Kansas,56.8,70.8,42.7
Franklin County,Kansas,57.6,68.6,46.7
Geary County,Kansas,57.1,68.8,45.3
Gove County,Kansas,54.4,68.4,40.4
Graham County,Kansas,54.1,68,40.2
Grant County,Kansas,55.7,70.5,40.8
Gray County,Kansas,56,70.6,41.5
Greeley County,Kansas,52.6,67.1,38.1
Greenwood County,Kansas,58.4,70.5,46.4
Hamilton County,Kansas,54.6,69.5,39.6
Harper County,Kansas,59.2,71.8,46.7
Harvey County,Kansas,58.3,70.7,45.9
Haskell County,Kansas,55.7,70.4,41.1
Hodgeman County,Kansas,56.5,70.7,42.3
Jackson County,Kansas,55.6,67.4,43.7
Jefferson County,Kansas,56.7,68.1,45.2
Jewell County,Kansas,54.8,67.7,41.9
Johnson County,Kansas,57.6,68.5,46.7
Kearny County,Kansas,55.1,69.7,40.4
Kingman County,Kansas,58.2,70.9,45.5
Kiowa County,Kansas,57.3,70.7,44
Labette County,Kansas,59.5,71.4,47.6
Lane County,Kansas,55,69.3,40.5
Leavenworth County,Kansas,57.1,68.4,45.9
Lincoln County,Kansas,57,70.9,43
Linn County,Kansas,57.6,68.8,46.4
Logan County,Kansas,53.6,68.1,39.1
Lyon County,Kansas,57.8,70,45.7
McPherson County,Kansas,57.7,70.2,45.1
Marion County,Kansas,57.5,69.8,45.1
Marshall County,Kansas,53.7,66,41.5
Meade County,Kansas,57.5,71.8,43.2
Miami County,Kansas,57.6,68.4,46.8
Mitchell County,Kansas,55.9,69.1,42.6
Montgomery County,Kansas,59.7,71.7,47.7
Morris County,Kansas,56.7,68.6,44.7
Morton County,Kansas,56.2,71.2,41.2
Nemaha County,Kansas,54,65.8,42.1
Neosho County,Kansas,58.9,70.5,47.3
Ness County,Kansas,55.6,69.7,41.6
Norton County,Kansas,53,67.3,38.7
Osage County,Kansas,57.9,69.4,46.4
Osborne County,Kansas,55.5,69.1,41.9
Ottawa County,Kansas,57.2,70.1,44.4
Pawnee County,Kansas,56,69.3,42.7
Phillips County,Kansas,53.8,67.2,40.4
Pottawatomie County,Kansas,55.6,67.4,43.9
Pratt County,Kansas,57.5,70.2,44.9
Rawlins County,Kansas,52.5,66.6,38.4
Reno County,Kansas,57.8,70.5,45.1
Republic County,Kansas,55.3,67.7,42.8
Rice County,Kansas,57,69.9,44.1
Riley County,Kansas,56.3,68.3,44.3
Rooks County,Kansas,54.9,68.8,40.9
Rush County,Kansas,55.6,69.5,41.8
Russell County,Kansas,56.7,70.7,42.7
Saline County,Kansas,57.7,70.5,45
Scott County,Kansas,54.5,69,39.9
Sedgwick County,Kansas,59,71.4,46.6
Seward County,Kansas,56.8,71.5,42.1
Shawnee County,Kansas,57.3,69.3,45.3
Sheridan County,Kansas,53.2,67.1,39.4
Sherman County,Kansas,52.1,66.1,38.1
Smith County,Kansas,54,66.9,41.1
Stafford County,Kansas,56.4,69.1,43.7
Stanton County,Kansas,55.4,70.5,40.4
Stevens County,Kansas,56.5,71.2,41.8
Sumner County,Kansas,59.7,72.1,47.2
Thomas County,Kansas,52.7,66.9,38.4
Trego County,Kansas,54.9,68.6,41.2
Wabaunsee County,Kansas,56.9,68.7,45.1
Wallace County,Kansas,52.7,67,38.4
Washington County,Kansas,54.5,66.7,42.3
Wichita County,Kansas,53.6,68.1,39.1
Wilson County,Kansas,59.2,70.8,47.6
Woodson County,Kansas,58.9,70.6,47.2
Wyandotte County,Kansas,57.4,68.5,46.3
Adair County,Kentucky,58.5,69.3,47.8
Allen County,Kentucky,59.4,71.1,47.8
Anderson County,Kentucky,58.3,69.9,46.7
Ballard County,Kentucky,60.3,70.8,49.8
Barren County,Kentucky,59.1,71,47.2
Bath County,Kentucky,56.7,68.2,45.1
Bell County,Kentucky,56.6,68,45.3
Boone County,Kentucky,56.4,66.8,46
Bourbon County,Kentucky,57,68.4,45.5
Boyd County,Kentucky,57.1,68.6,45.6
Boyle County,Kentucky,58,68.8,47.1
Bracken County,Kentucky,56,67.4,44.7
Breathitt County,Kentucky,58,69.6,46.4
Breckinridge County,Kentucky,57.4,68.8,46
Bullitt County,Kentucky,58.7,70,47.5
Butler County,Kentucky,59.2,70.3,48.1
Caldwell County,Kentucky,59.7,70.2,49.1
Calloway County,Kentucky,60.1,70.4,49.8
Campbell County,Kentucky,56.5,67.6,45.4
Carlisle County,Kentucky,60.6,71.2,49.9
Carroll County,Kentucky,57.4,67.9,46.9
Carter County,Kentucky,56.2,68,44.3
Casey County,Kentucky,57.7,68.2,47.2
Christian County,Kentucky,59.8,70.2,49.4
Clark County,Kentucky,57.5,68.8,46.1
Clay County,Kentucky,57.7,69.5,45.9
Clinton County,Kentucky,58.6,69.3,48
Crittenden County,Kentucky,59.2,69.8,48.7
Cumberland County,Kentucky,59.3,70.5,48.1
Daviess County,Kentucky,58.4,69.2,47.5
Edmonson County,Kentucky,59.3,70.8,47.9
Elliott County,Kentucky,56.3,68.3,44.3
Estill County,Kentucky,57.9,69.1,46.6
Fayette County,Kentucky,57.8,69,46.6
Fleming County,Kentucky,56,67.6,44.4
Floyd County,Kentucky,57.7,69.6,45.7
Franklin County,Kentucky,57.9,69.4,46.5
Fulton County,Kentucky,60.8,71.2,50.4
Gallatin County,Kentucky,57.2,67.6,46.7
Garrard County,Kentucky,58.1,68.9,47.3
Grant County,Kentucky,56.7,67.4,46.1
Graves County,Kentucky,60.3,70.8,49.9
Grayson County,Kentucky,58.4,69.8,47
Green County,Kentucky,58.8,70,47.6
Greenup County,Kentucky,56.3,67.9,44.7
Hancock County,Kentucky,57.3,68.3,46.2
Hardin County,Kentucky,58.1,69.2,46.9
Harlan County,Kentucky,55.6,66.7,44.6
Harrison County,Kentucky,56.7,68,45.5
Hart County,Kentucky,58.8,70.3,47.4
Henderson County,Kentucky,59.1,69.1,49.1
Henry County,Kentucky,57.3,68.4,46.2
Hickman County,Kentucky,60.7,71.3,50.1
Hopkins County,Kentucky,59.8,70.4,49.1
Jackson County,Kentucky,57.2,68.3,46
Jefferson County,Kentucky,58.6,69.9,47.3
Jessamine County,Kentucky,58.3,69.3,47.2
Johnson County,Kentucky,57.1,69.3,44.9
Kenton County,Kentucky,56.3,67,45.6
Knott County,Kentucky,57.1,68.8,45.4
Knox County,Kentucky,57.5,69.3,45.7
Larue County,Kentucky,58.3,69.3,47.3
Laurel County,Kentucky,57.5,68.9,46.1
Lawrence County,Kentucky,57,69.2,44.9
Lee County,Kentucky,57.9,69.3,46.5
Leslie County,Kentucky,57.3,68.8,45.7
Letcher County,Kentucky,56.1,67.7,44.5
Lewis County,Kentucky,55.7,67.5,43.9
Lincoln County,Kentucky,57.5,68.2,46.8
Livingston County,Kentucky,59.6,70.2,49.1
Logan County,Kentucky,59.1,70,48.2
Lyon County,Kentucky,59.9,70.4,49.5
McCracken County,Kentucky,60.3,71,49.7
McCreary County,Kentucky,57.3,68.5,46.1
McLean County,Kentucky,59.4,70.1,48.6
Madison County,Kentucky,58,69,47
Magoffin County,Kentucky,57.2,69.1,45.4
Marion County,Kentucky,58.3,69.2,47.4
Marshall County,Kentucky,60.3,70.7,49.8
Martin County,Kentucky,57.5,69.7,45.2
Mason County,Kentucky,55.7,67.3,44.1
Meade County,Kentucky,57.4,68.6,46.1
Menifee County,Kentucky,56.7,68.1,45.2
Mercer County,Kentucky,58.4,69.5,47.2
Metcalfe County,Kentucky,58.5,70.2,46.8
Monroe County,Kentucky,58.8,70.8,46.8
Montgomery County,Kentucky,56.9,68.5,45.3
Morgan County,Kentucky,56.8,68.6,44.9
Muhlenberg County,Kentucky,59.3,70.1,48.4
Nelson County,Kentucky,58.6,70,47.2
Nicholas County,Kentucky,56.4,67.9,44.9
Ohio County,Kentucky,58.6,69.7,47.5
Oldham County,Kentucky,57.5,68.9,46.1
Owen County,Kentucky,57.2,68,46.4
Owsley County,Kentucky,58,69.5,46.5
Pendleton County,Kentucky,56.6,67.7,45.5
Perry County,Kentucky,57.5,69.2,45.8
Pike County,Kentucky,57.5,69.3,45.7
Powell County,Kentucky,57.4,68.9,46
Pulaski County,Kentucky,57.8,68.5,47
Robertson County,Kentucky,56.2,67.7,44.7
Rockcastle County,Kentucky,57.4,68.2,46.5
Rowan County,Kentucky,55.9,67.5,44.3
Russell County,Kentucky,58.5,69,48
Scott County,Kentucky,57.4,68.6,46.2
Shelby County,Kentucky,57.6,69.3,45.9
Simpson County,Kentucky,59.5,70.6,48.3
Spencer County,Kentucky,58.3,70,46.6
Taylor County,Kentucky,58.4,69,47.7
Todd County,Kentucky,59.4,70,48.7
Trigg County,Kentucky,60,70.4,49.7
Trimble County,Kentucky,57.2,68,46.4
Union County,Kentucky,59.1,69.2,49
Warren County,Kentucky,59.8,71.1,48.4
Washington County,Kentucky,58.4,69.7,47
Wayne County,Kentucky,58,68.7,47.3
Webster County,Kentucky,59.5,69.8,49.1
Whitley County,Kentucky,57.4,68.8,45.9
Wolfe County,Kentucky,57.3,68.8,45.7
Woodford County,Kentucky,58.4,69.6,47
Acadia Parish,Louisiana,70.9,81.2,60.6
Allen Parish,Louisiana,70.1,81.1,59.1
Ascension Parish,Louisiana,71.3,81.5,61.1
Assumption Parish,Louisiana,71.6,81.3,61.8
Avoyelles Parish,Louisiana,69.3,80.4,58.2
Beauregard Parish,Louisiana,70.2,81.5,59
Bienville Parish,Louisiana,67.5,78.8,56.1
Bossier Parish,Louisiana,67.4,78.4,56.4
Caddo Parish,Louisiana,67.8,78.9,56.7
Calcasieu Parish,Louisiana,71,81.1,60.9
Caldwell Parish,Louisiana,68,80,55.9
Cameron Parish,Louisiana,71.6,80.3,62.8
Catahoula Parish,Louisiana,68.8,80.6,57
Claiborne Parish,Louisiana,66.2,77.4,54.8
Concordia Parish,Louisiana,69,80.6,57.5
De Soto Parish,Louisiana,68,79.4,56.6
East Baton Rouge Parish,Louisiana,71,81.4,60.6
East Carroll Parish,Louisiana,67.4,78.7,56
East Feliciana Parish,Louisiana,70.1,80.7,59.5
Evangeline Parish,Louisiana,69.7,80.6,58.9
Franklin Parish,Louisiana,68.3,80.4,56.3
Grant Parish,Louisiana,68.3,80.1,56.5
Iberia Parish,Louisiana,71.4,80.4,62.4
Iberville Parish,Louisiana,71.2,81.3,61.1
Jackson Parish,Louisiana,67.3,78.9,55.6
Jefferson Parish,Louisiana,72.1,80.4,63.7
Jefferson Davis Parish,Louisiana,71,81.2,60.8
Lafayette Parish,Louisiana,71.1,81.2,61
Lafourche Parish,Louisiana,72.1,80.5,63.7
La Salle Parish,Louisiana,68.6,80.5,56.7
Lincoln Parish,Louisiana,66.7,78.2,55.3
Livingston Parish,Louisiana,70.8,81.4,60.2
Madison Parish,Louisiana,68,79.7,56.3
Morehouse Parish,Louisiana,66.9,78.6,55.3
Natchitoches Parish,Louisiana,68.6,80.4,56.8
Orleans Parish,Louisiana,71.8,80.3,63.3
Ouachita Parish,Louisiana,67.2,79,55.4
Plaquemines Parish,Louisiana,72.4,79.6,65.1
Pointe Coupee Parish,Louisiana,70.4,80.7,60.1
Rapides Parish,Louisiana,69,80.4,57.5
Red River Parish,Louisiana,68.1,79.5,56.6
Richland Parish,Louisiana,67.7,79.5,55.9
Sabine Parish,Louisiana,68.8,80.9,56.7
St. Bernard Parish,Louisiana,71.8,79.5,64.1
St. Charles Parish,Louisiana,71.9,81.2,62.5
St. Helena Parish,Louisiana,70,80.9,59
St. James Parish,Louisiana,71.5,81.5,61.5
St. John the Baptist Parish,Louisiana,71.5,81.4,61.5
St. Landry Parish,Louisiana,70.2,80.7,59.6
St. Martin Parish,Louisiana,71.2,81.1,61.2
St. Mary Parish,Louisiana,71.6,80,63.1
St. Tammany Parish,Louisiana,70.6,81,60.3
Tangipahoa Parish,Louisiana,70.2,81.1,59.3
Tensas Parish,Louisiana,68.5,80.4,56.5
Terrebonne Parish,Louisiana,72.2,80.4,64
Union Parish,Louisiana,66.5,78.1,54.9
Vermilion Parish,Louisiana,71.5,80.6,62.4
Vernon Parish,Louisiana,69.5,81.4,57.5
Washington Parish,Louisiana,69.6,80.7,58.4
Webster Parish,Louisiana,66.9,78,55.7
West Baton Rouge Parish,Louisiana,71.1,81.3,60.9
West Carroll Parish,Louisiana,67.2,78.6,55.8
West Feliciana Parish,Louisiana,70,80.3,59.7
Winn Parish,Louisiana,67.9,79.7,56
Androscoggin County,Maine,47.7,56.9,38.5
Aroostook County,Maine,42,51.6,32.4
Cumberland County,Maine,48,57,38.9
Franklin County,Maine,42.8,51.6,33.8
Hancock County,Maine,47,55.9,38.1
Kennebec County,Maine,47.4,56.7,38.1
Knox County,Maine,47.3,55.1,39.4
Lincoln County,Maine,47.8,56.1,39.6
Oxford County,Maine,45.1,54.5,35.6
Penobscot County,Maine,45.3,55.1,35.5
Piscataquis County,Maine,42.6,52.4,32.8
Sagadahoc County,Maine,48.3,56.9,39.7
Somerset County,Maine,42.7,52.1,33.3
Waldo County,Maine,46.8,55.6,37.9
Washington County,Maine,46.2,55,37.3
York County,Maine,48.1,57.7,38.5
Allegany County,Maryland,53.8,65.4,42.2
Anne Arundel County,Maryland,59.1,69,49.2
Baltimore County,Maryland,57.1,67.7,46.4
Calvert County,Maryland,59.1,69,49.2
Caroline County,Maryland,58.1,69,47.2
Carroll County,Maryland,55.5,66.4,44.6
Cecil County,Maryland,56.7,66.1,47.2
Charles County,Maryland,59.3,69.7,48.8
Dorchester County,Maryland,59.5,70,49.1
Frederick County,Maryland,55.9,66.6,45.3
Garrett County,Maryland,50.1,60.9,39.4
Harford County,Maryland,56.7,66.8,46.6
Howard County,Maryland,57,67.7,46.1
Kent County,Maryland,57.9,67.5,48.2
Montgomery County,Maryland,57.2,67.5,47
Prince George&#039;s County,Maryland,58.4,68.8,47.9
Queen Anne&#039;s County,Maryland,58,68.1,48
St. Mary&#039;s County,Maryland,59.5,69.5,49.6
Somerset County,Maryland,60.1,69.8,50.3
Talbot County,Maryland,58.6,68.7,48.5
Washington County,Maryland,55.3,66.6,44.1
Wicomico County,Maryland,59.5,70.3,48.7
Worcester County,Maryland,59.6,69,50.2
Baltimore City,Maryland,59.5,69.7,49.2
Washington, D.C.,District of Columbia,District of Columbia,District of Columbia
Barnstable County,Massachusetts,53.3,61,45.7
Berkshire County,Massachusetts,48.5,58,38.8
Bristol County,Massachusetts,53.2,62.2,44.2
Dukes County,Massachusetts,53.6,61.5,45.7
Essex County,Massachusetts,51.5,60.2,42.8
Franklin County,Massachusetts,49.9,59.8,40
Hampden County,Massachusetts,50.9,60.9,40.8
Hampshire County,Massachusetts,50.4,60.4,40.4
Middlesex County,Massachusetts,52,62.1,41.9
Nantucket County,Massachusetts,52.8,59.4,46.2
Norfolk County,Massachusetts,52.9,62.8,43
Plymouth County,Massachusetts,53.6,62.8,44.5
Suffolk County,Massachusetts,53.2,62.2,44.1
Worcester County,Massachusetts,51,60.9,41
Alcona County,Michigan,46.5,55.8,37.2
Alger County,Michigan,43.2,51.8,34.5
Allegan County,Michigan,50.9,59.9,41.8
Alpena County,Michigan,46.8,56.2,37.3
Antrim County,Michigan,47.3,56.4,38.3
Arenac County,Michigan,48.8,57.4,40.3
Baraga County,Michigan,42,51.6,32.4
Barry County,Michigan,50.4,59.7,41
Bay County,Michigan,49.8,58.2,41.5
Benzie County,Michigan,47.8,56.5,39.2
Berrien County,Michigan,51.7,60.8,42.7
Branch County,Michigan,51,60.9,41
Calhoun County,Michigan,50.8,60.2,41.4
Cass County,Michigan,51.4,61,41.8
Charlevoix County,Michigan,47.1,55.9,38.3
Cheboygan County,Michigan,46.1,55.7,36.6
Chippewa County,Michigan,43.4,52.5,34.4
Clare County,Michigan,47.5,57.6,37.5
Clinton County,Michigan,50.4,59.7,41
Crawford County,Michigan,46.2,56.2,36.2
Delta County,Michigan,44.1,53.3,34.9
Dickinson County,Michigan,43.3,53.9,32.8
Eaton County,Michigan,50.4,59.8,41
Emmet County,Michigan,46.1,54.6,37.7
Genesee County,Michigan,50.3,59.6,41
Gladwin County,Michigan,48.6,58,39.3
Gogebic County,Michigan,41.8,51.9,31.8
Grand Traverse County,Michigan,47.9,57.3,38.4
Gratiot County,Michigan,49.7,59,40.4
Hillsdale County,Michigan,50.6,60.5,40.8
Houghton County,Michigan,43.4,53.1,33.7
Huron County,Michigan,49.2,57.1,41.3
Ingham County,Michigan,50.2,59.7,40.7
Ionia County,Michigan,49.9,59.6,40.3
Iosco County,Michigan,47.7,56.7,38.7
Iron County,Michigan,41.7,52.5,31
