ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean,
TN-035,Cumberland County,Tennessee,44.8,1.1,95,43.8,
TN-037,Davidson County,Tennessee,48.4,1.4,103,47,
TN-039,Decatur County,Tennessee,48.2,1.8,110,46.5,
TN-041,DeKalb County,Tennessee,46.4,1,91,45.5,
TN-043,Dickson County,Tennessee,46.9,1.5,104,45.4,
TN-045,Dyer County,Tennessee,49,0.8,90,48.2,
TN-047,Fayette County,Tennessee,49.4,0.3,73,49.1,
TN-049,Fentress County,Tennessee,44.4,1.1,100,43.3,
TN-051,Franklin County,Tennessee,48,1.7,112,46.3,
TN-053,Gibson County,Tennessee,48.4,1.1,95,47.3,
TN-055,Giles County,Tennessee,46.2,0.1,48,46.1,
TN-057,Grainger County,Tennessee,46.2,1,93,45.2,
TN-059,Greene County,Tennessee,46.3,0.6,82,45.6,
TN-061,Grundy County,Tennessee,46.2,1.6,106,44.6,
TN-063,Hamblen County,Tennessee,46.8,0.8,83,46.1,
TN-065,Hamilton County,Tennessee,48.9,1.5,108,47.4,
TN-067,Hancock County,Tennessee,45,0.5,73,44.5,
TN-069,Hardeman County,Tennessee,48.6,0.6,77,48.1,
TN-071,Hardin County,Tennessee,48.5,1.5,104,47,
TN-073,Hawkins County,Tennessee,45.8,0.5,71,45.4,
TN-075,Haywood County,Tennessee,49,0.7,85,48.3,
TN-077,Henderson County,Tennessee,48.1,1.6,105,46.5,
TN-079,Henry County,Tennessee,47.9,1.3,96,46.7,
TN-081,Hickman County,Tennessee,46.7,1.3,100,45.3,
TN-083,Houston County,Tennessee,47.5,1.5,102,46,
TN-085,Humphreys County,Tennessee,47.5,1.8,109,45.7,
TN-087,Jackson County,Tennessee,46.4,0.9,92,45.4,
TN-089,Jefferson County,Tennessee,47.3,1.1,94,46.2,
TN-091,Johnson County,Tennessee,40.8,0.6,84,40.2,
TN-093,Knox County,Tennessee,47.6,0.7,87,46.8,
TN-095,Lake County,Tennessee,48.7,0.5,78,48.2,
TN-097,Lauderdale County,Tennessee,49.5,0.3,72,49.2,
TN-099,Lawrence County,Tennessee,45.9,0.3,73,45.6,
TN-101,Lewis County,Tennessee,46.1,0.9,91,45.2,
TN-103,Lincoln County,Tennessee,47.5,0.8,89,46.7,
TN-105,Loudon County,Tennessee,48.1,0.8,90,47.2,
TN-107,McMinn County,Tennessee,48.1,1.3,103,46.8,
TN-109,McNairy County,Tennessee,48.1,0.5,76,47.6,
TN-111,Macon County,Tennessee,45.9,0.7,80,45.2,
TN-113,Madison County,Tennessee,48.4,1.1,97,47.3,
TN-115,Marion County,Tennessee,48.2,1.5,105,46.7,
TN-117,Marshall County,Tennessee,46.9,0.9,94,46,
TN-119,Maury County,Tennessee,46.3,0.7,82,45.6,
TN-121,Meigs County,Tennessee,48.1,1.5,106,46.6,
TN-123,Monroe County,Tennessee,46.7,0.4,74,46.3,
TN-125,Montgomery County,Tennessee,47.6,1.3,98,46.3,
TN-127,Moore County,Tennessee,47.7,1.3,105,46.4,
TN-129,Morgan County,Tennessee,45,1.1,99,43.9,
TN-131,Obion County,Tennessee,48.1,0.4,76,47.6,
TN-133,Overton County,Tennessee,45.9,1.4,102,44.5,
TN-135,Perry County,Tennessee,47.7,1.9,111,45.8,
TN-137,Pickett County,Tennessee,45.5,1.3,102,44.2,
TN-139,Polk County,Tennessee,47.2,0.6,80,46.6,
TN-141,Putnam County,Tennessee,46.2,1.2,100,45,
TN-143,Rhea County,Tennessee,47.5,1.4,103,46.1,
TN-145,Roane County,Tennessee,47.7,1.4,106,46.3,
TN-147,Robertson County,Tennessee,47.3,0.9,89,46.4,
TN-149,Rutherford County,Tennessee,47.5,1,96,46.6,
TN-151,Scott County,Tennessee,43.7,0.6,81,43.1,
TN-153,Sequatchie County,Tennessee,47.2,1.5,106,45.7,
TN-155,Sevier County,Tennessee,45.7,0.7,80,45,
TN-157,Shelby County,Tennessee,50.8,0.1,59,50.7,
TN-159,Smith County,Tennessee,46.7,0.6,77,46.1,
TN-161,Stewart County,Tennessee,47.6,1.1,92,46.5,
TN-163,Sullivan County,Tennessee,44.6,0.7,90,43.8,
TN-165,Sumner County,Tennessee,47.2,0.9,91,46.3,
TN-167,Tipton County,Tennessee,49.9,-0.2,42,50,
TN-169,Trousdale County,Tennessee,46.9,0.7,83,46.2,
TN-171,Unicoi County,Tennessee,42.9,0.5,76,42.4,
TN-173,Union County,Tennessee,45.3,0.4,75,44.9,
TN-175,Van Buren County,Tennessee,46.3,1.4,103,44.9,
TN-177,Warren County,Tennessee,46.4,1.4,101,45,
TN-179,Washington County,Tennessee,45.1,0.6,80,44.5,
TN-181,Wayne County,Tennessee,47.2,1.4,106,45.8,
TN-183,Weakley County,Tennessee,48.2,0.9,92,47.3,
TN-185,White County,Tennessee,46.2,1.3,100,44.9,
TN-187,Williamson County,Tennessee,47.1,1.1,94,46,
TN-189,Wilson County,Tennessee,47.5,0.9,93,46.6,
TX-001,Anderson County,Texas,54.9,0.9,98,53.9,
TX-003,Andrews County,Texas,49.5,1.8,114,47.6,
TX-005,Angelina County,Texas,55.8,1.2,107,54.6,
TX-007,Aransas County,Texas,64.4,1.7,114,62.6,
TX-009,Archer County,Texas,51.6,0.8,91,50.8,
TX-011,Armstrong County,Texas,46.1,1.7,109,44.4,
TX-013,Atascosa County,Texas,58.9,1.2,107,57.7,
TX-015,Austin County,Texas,59.5,2.8,121,56.7,
TX-017,Bailey County,Texas,43.1,1.1,97,42,
TX-019,Bandera County,Texas,55.2,1.4,106,53.8,
TX-021,Bastrop County,Texas,57.4,1.3,109,56.1,
TX-023,Baylor County,Texas,52.1,1.4,109,50.7,
TX-025,Bee County,Texas,60.2,0.5,76,59.7,
TX-027,Bell County,Texas,56.1,1.9,119,54.2,
TX-029,Bexar County,Texas,57.9,1.1,103,56.7,
TX-031,Blanco County,Texas,55.1,0.7,91,54.3,
TX-033,Borden County,Texas,51.3,1.5,113,49.8,
TX-035,Bosque County,Texas,55.3,1.1,104,54.2,
TX-037,Bowie County,Texas,53.3,1.5,110,51.8,
TX-039,Brazoria County,Texas,61.3,1.7,110,59.7,
TX-041,Brazos County,Texas,57.4,1.7,116,55.6,
TX-043,Brewster County,Texas,51.5,1.8,107,49.7,
TX-045,Briscoe County,Texas,47.1,1.6,107,45.6,
TX-047,Brooks County,Texas,62.3,1.1,93,61.1,
TX-049,Brown County,Texas,54.4,2.1,127,52.3,
TX-051,Burleson County,Texas,57.7,2.1,117,55.6,
TX-053,Burnet County,Texas,55.4,1.3,104,54.2,
TX-055,Caldwell County,Texas,57.8,1.4,111,56.3,
TX-057,Calhoun County,Texas,62.9,1.8,113,61.1,
TX-059,Callahan County,Texas,52.7,0.6,95,52.1,
TX-061,Cameron County,Texas,65.2,1,98,64.2,
TX-063,Camp County,Texas,53.2,0.3,75,52.8,
TX-065,Carson County,Texas,45,1.7,113,43.3,
TX-067,Cass County,Texas,53.6,0.8,94,52.9,
TX-069,Castro County,Texas,44.1,1.9,117,42.1,
TX-071,Chambers County,Texas,60.2,0.3,76,59.9,
TX-073,Cherokee County,Texas,55.4,1.5,111,53.9,
TX-075,Childress County,Texas,49.3,1.7,116,47.6,
TX-077,Clay County,Texas,51.6,0.6,91,51,
TX-079,Cochran County,Texas,44,0.7,86,43.3,
TX-081,Coke County,Texas,52.9,1.9,118,51,
TX-083,Coleman County,Texas,53.3,1.1,109,52.2,
TX-085,Collin County,Texas,54.9,1.8,114,53.1,
TX-087,Collingsworth County,Texas,47.4,1.1,102,46.3,
TX-089,Colorado County,Texas,59.8,2.8,121,57,
TX-091,Comal County,Texas,56.8,1,100,55.8,
TX-093,Comanche County,Texas,54.8,2.3,127,52.5,
TX-095,Concho County,Texas,53.1,1.7,117,51.4,
TX-097,Cooke County,Texas,53.1,0.9,97,52.2,
TX-099,Coryell County,Texas,55.5,1.3,116,54.2,
TX-101,Cottle County,Texas,50,1.4,111,48.6,
TX-103,Crane County,Texas,53.2,2.7,120,50.5,
TX-105,Crockett County,Texas,53.5,2,117,51.5,
TX-107,Crosby County,Texas,48.1,1.7,110,46.4,
TX-109,Culberson County,Texas,48.6,1.9,110,46.7,
TX-111,Dallam County,Texas,39.9,0.2,69,39.7,
TX-113,Dallas County,Texas,55.6,0.8,92,54.8,
TX-115,Dawson County,Texas,49.3,0.9,93,48.3,
TX-117,Deaf Smith County,Texas,43.4,2.1,119,41.3,
TX-119,Delta County,Texas,53.1,0.6,84,52.5,
TX-121,Denton County,Texas,54.6,1.3,104,53.4,
TX-123,DeWitt County,Texas,59.1,1.1,103,58,
TX-125,Dickens County,Texas,50,1.9,115,48.1,
TX-127,Dimmit County,Texas,59.5,1,95,58.5,
TX-129,Donley County,Texas,46.4,1.1,100,45.3,
TX-131,Duval County,Texas,60.9,1.1,97,59.8,
TX-133,Eastland County,Texas,53.2,1.4,114,51.7,
TX-135,Ector County,Texas,51.4,2.6,118,48.7,
TX-137,Edwards County,Texas,54.6,1.4,110,53.2,
TX-139,Ellis County,Texas,55.6,0.5,78,55.1,
TX-141,El Paso County,Texas,49.9,2.1,118,47.8,
TX-143,Erath County,Texas,55.3,2.7,128,52.7,
TX-145,Falls County,Texas,55.3,0.8,87,54.6,
TX-147,Fannin County,Texas,53.4,1.4,109,52,
TX-149,Fayette County,Texas,59.2,2.5,121,56.6,
TX-151,Fisher County,Texas,52.2,1.6,114,50.6,
TX-153,Floyd County,Texas,46.3,1.4,103,45,
TX-155,Foard County,Texas,51.1,1.4,113,49.7,
TX-157,Fort Bend County,Texas,60.3,2.1,118,58.2,
TX-159,Franklin County,Texas,52.6,-0.1,50,52.7,
TX-161,Freestone County,Texas,55,0.6,91,54.4,
TX-163,Frio County,Texas,58.3,1.4,110,56.8,
TX-165,Gaines County,Texas,48,1.2,101,46.8,
TX-167,Galveston County,Texas,62.3,1.2,101,61.1,
TX-169,Garza County,Texas,50.3,1.7,113,48.6,
TX-171,Gillespie County,Texas,53.5,0.7,88,52.8,
TX-173,Glasscock County,Texas,52.1,2.3,120,49.8,
TX-175,Goliad County,Texas,59.8,0.6,78,59.2,
TX-177,Gonzales County,Texas,58.5,1.3,107,57.2,
TX-179,Gray County,Texas,45.4,1.4,106,44,
TX-181,Grayson County,Texas,53.7,1.1,101,52.6,
TX-183,Gregg County,Texas,53.7,0,56,53.7,
TX-185,Grimes County,Texas,57.7,1.9,117,55.8,
TX-187,Guadalupe County,Texas,57.8,1,100,56.8,
TX-189,Hale County,Texas,44.9,1.1,97,43.8,
TX-191,Hall County,Texas,48.4,1.6,109,46.8,
TX-193,Hamilton County,Texas,55,1.5,120,53.5,
TX-195,Hansford County,Texas,43.5,0.7,93,42.8,
TX-197,Hardeman County,Texas,50.4,1.5,111,48.9,
TX-199,Hardin County,Texas,56.9,0.6,87,56.2,
TX-201,Harris County,Texas,59.7,1.1,101,58.6,
TX-203,Harrison County,Texas,53.8,-0.2,47,54,
TX-205,Hartley County,Texas,41.5,0.7,86,40.8,
TX-207,Haskell County,Texas,52.1,1.1,101,51,
TX-209,Hays County,Texas,56.3,0.9,94,55.4,
TX-211,Hemphill County,Texas,44.6,0.5,78,44.1,
TX-213,Henderson County,Texas,54.1,0.3,77,53.8,
TX-215,Hidalgo County,Texas,63.7,0.7,86,63,
TX-217,Hill County,Texas,55.3,0.5,85,54.8,
TX-219,Hockley County,Texas,45.1,0.6,82,44.5,
TX-221,Hood County,Texas,54.9,1.5,117,53.4,
TX-223,Hopkins County,Texas,53.1,0.3,78,52.8,
TX-225,Houston County,Texas,55.9,1.2,110,54.6,
TX-227,Howard County,Texas,52.5,2,123,50.5,
TX-229,Hudspeth County,Texas,47.5,2.2,119,45.3,
TX-231,Hunt County,Texas,54.1,1.4,104,52.6,
TX-233,Hutchinson County,Texas,45.7,1.5,109,44.2,
TX-235,Irion County,Texas,52.5,2.1,119,50.3,
TX-237,Jack County,Texas,51.2,-0.1,50,51.3,
TX-239,Jackson County,Texas,60.5,1.8,113,58.8,
TX-241,Jasper County,Texas,55.5,0.6,87,54.8,
TX-243,Jeff Davis County,Texas,47.8,1.8,106,46,
TX-245,Jefferson County,Texas,59.5,0.6,88,58.9,
TX-247,Jim Hogg County,Texas,62.2,1.1,98,61.1,
TX-249,Jim Wells County,Texas,61.3,0.9,90,60.4,
TX-251,Johnson County,Texas,55.2,1,98,54.1,
TX-253,Jones County,Texas,52.2,0.6,93,51.7,
TX-255,Karnes County,Texas,58.5,0.3,71,58.2,
TX-257,Kaufman County,Texas,54.8,0.6,89,54.2,
TX-259,Kendall County,Texas,55,1.1,95,54,
TX-261,Kenedy County,Texas,63.8,1.1,99,62.7,
TX-263,Kent County,Texas,51.1,1.7,115,49.4,
TX-265,Kerr County,Texas,53.3,1.2,103,52.1,
TX-267,Kimble County,Texas,53.3,2.1,119,51.1,
TX-269,King County,Texas,51.3,1.9,121,49.4,
TX-271,Kinney County,Texas,57.9,0.8,99,57.1,
TX-273,Kleberg County,Texas,63.5,1.1,94,62.4,
TX-275,Knox County,Texas,51.8,1.4,112,50.4,
TX-277,Lamar County,Texas,52.6,0.7,90,51.8,
TX-279,Lamb County,Texas,43.8,0.8,89,43,
TX-281,Lampasas County,Texas,55,1.5,116,53.5,
TX-283,La Salle County,Texas,59.5,1.3,102,58.2,
TX-285,Lavaca County,Texas,59.7,2.4,119,57.2,
TX-287,Lee County,Texas,57.6,2,116,55.6,
TX-289,Leon County,Texas,55.4,0.8,99,54.6,
TX-291,Liberty County,Texas,58,0.4,75,57.7,
TX-293,Limestone County,Texas,55,0.4,81,54.7,
TX-295,Lipscomb County,Texas,43.4,-0.1,54,43.5,
TX-297,Live Oak County,Texas,60.1,0.6,82,59.5,
TX-299,Llano County,Texas,55.1,1.5,109,53.6,
TX-301,Loving County,Texas,49.9,1.8,106,48.1,
TX-303,Lubbock County,Texas,46.9,1.7,108,45.2,
TX-305,Lynn County,Texas,48.4,1.4,105,47,
TX-307,McCulloch County,Texas,53.9,2,115,51.9,
TX-309,McLennan County,Texas,55.2,0.5,74,54.8,
TX-311,McMullen County,Texas,59.7,1,96,58.8,
TX-313,Madison County,Texas,56.2,1.1,101,55.2,
TX-315,Marion County,Texas,53.5,-0.1,51,53.6,
TX-317,Martin County,Texas,51,1.7,114,49.2,
TX-319,Mason County,Texas,53.9,1.7,110,52.3,
TX-321,Matagorda County,Texas,61.3,1.3,103,60,
TX-323,Maverick County,Texas,59.4,0.8,98,58.5,
TX-325,Medina County,Texas,57.2,1.5,106,55.7,
TX-327,Menard County,Texas,52.9,2.2,118,50.6,
TX-329,Midland County,Texas,51.9,2.6,116,49.3,
TX-331,Milam County,Texas,56.3,1.6,112,54.7,
TX-333,Mills County,Texas,54.3,1.5,116,52.9,
TX-335,Mitchell County,Texas,52.7,2.3,126,50.3,
TX-337,Montague County,Texas,52.3,1,98,51.3,
TX-339,Montgomery County,Texas,58.7,1.9,114,56.8,
TX-341,Moore County,Texas,44.1,1.3,102,42.8,
TX-343,Morris County,Texas,53.4,0.6,86,52.7,
TX-345,Motley County,Texas,48.9,1.5,108,47.4,
TX-347,Nacogdoches County,Texas,55.3,1.4,110,53.9,
TX-349,Navarro County,Texas,55.3,0.6,91,54.6,
TX-351,Newton County,Texas,55.7,0.9,96,54.7,
TX-353,Nolan County,Texas,52.5,1.9,118,50.6,
TX-355,Nueces County,Texas,62.6,0.9,92,61.7,
TX-357,Ochiltree County,Texas,43.2,0,58,43.2,
TX-359,Oldham County,Texas,43,1,98,42.1,
TX-361,Orange County,Texas,58.2,0.9,96,57.3,
TX-363,Palo Pinto County,Texas,52.8,0.7,93,52.1,
TX-365,Panola County,Texas,54.3,0.4,79,53.9,
TX-367,Parker County,Texas,53.5,0.6,82,53,
TX-369,Parmer County,Texas,43.8,2.4,122,41.4,
TX-371,Pecos County,Texas,52.3,2.7,121,49.6,
TX-373,Polk County,Texas,56.8,1.2,105,55.6,
TX-375,Potter County,Texas,44.8,1.5,111,43.3,
TX-377,Presidio County,Texas,50.5,1.8,104,48.7,
TX-379,Rains County,Texas,53.6,0.7,86,52.9,
TX-381,Randall County,Texas,44.5,1.7,114,42.8,
TX-383,Reagan County,Texas,52.2,2.2,119,50,
TX-385,Real County,Texas,54.8,1.3,109,53.4,
TX-387,Red River County,Texas,52.4,1.2,103,51.2,
TX-389,Reeves County,Texas,50.5,2.1,112,48.4,
TX-391,Refugio County,Texas,61.6,1.1,99,60.6,
TX-393,Roberts County,Texas,45.1,1,98,44.1,
TX-395,Robertson County,Texas,56,1,99,55,
TX-397,Rockwall County,Texas,54.9,1.1,98,53.7,
TX-399,Runnels County,Texas,52.5,0.8,97,51.7,
TX-401,Rusk County,Texas,54.6,0.8,91,53.9,
TX-403,Sabine County,Texas,54.7,1.1,100,53.6,
TX-405,San Augustine County,Texas,54.9,1,99,53.9,
TX-407,San Jacinto County,Texas,57.8,1.5,111,56.3,
TX-409,San Patricio County,Texas,62.2,0.7,85,61.5,
TX-411,San Saba County,Texas,54.9,2.1,122,52.9,
TX-413,Schleicher County,Texas,52.6,2.1,120,50.5,
TX-415,Scurry County,Texas,51.9,1.9,120,50,
TX-417,Shackelford County,Texas,52.9,0.8,97,52,
TX-419,Shelby County,Texas,54.5,0.9,97,53.5,
TX-421,Sherman County,Texas,42.3,0.6,87,41.7,
TX-423,Smith County,Texas,53.6,0.1,69,53.4,
TX-425,Somervell County,Texas,55.5,1.8,122,53.7,
TX-427,Starr County,Texas,63.1,0.7,86,62.5,
TX-429,Stephens County,Texas,52.2,0.6,92,51.7,
TX-431,Sterling County,Texas,52.6,2.3,123,50.3,
TX-433,Stonewall County,Texas,51.6,1.3,112,50.3,
TX-435,Sutton County,Texas,53.4,2.1,117,51.3,
TX-437,Swisher County,Texas,44.8,1.6,109,43.2,
TX-439,Tarrant County,Texas,55.3,1,95,54.3,
TX-441,Taylor County,Texas,52.3,0.5,93,51.8,
TX-443,Terrell County,Texas,54.4,2,118,52.4,
TX-445,Terry County,Texas,47,1,97,46,
TX-447,Throckmorton County,Texas,52.3,1.1,105,51.2,
TX-449,Titus County,Texas,53,0.6,86,52.3,
TX-451,Tom Green County,Texas,53,2,120,51,
TX-453,Travis County,Texas,56.3,0.9,94,55.4,
TX-455,Trinity County,Texas,56.4,1.3,111,55.1,
TX-457,Tyler County,Texas,55.6,0.6,88,55,
TX-459,Upshur County,Texas,53.3,0,56,53.3,
TX-461,Upton County,Texas,53.3,2.5,119,50.8,
TX-463,Uvalde County,Texas,57.3,1.1,104,56.2,
TX-465,Val Verde County,Texas,56.1,0.9,98,55.2,
TX-467,Van Zandt County,Texas,53.8,0.4,81,53.4,
TX-469,Victoria County,Texas,60.1,1.2,106,58.9,
TX-471,Walker County,Texas,57.4,1.5,112,55.9,
TX-473,Waller County,Texas,59.2,2.5,119,56.7,
TX-475,Ward County,Texas,51.7,2.4,115,49.2,
TX-477,Washington County,Texas,58.7,2.6,122,56.1,
TX-479,Webb County,Texas,60.9,1.3,100,59.6,
TX-481,Wharton County,Texas,59.9,1.9,114,58,
TX-483,Wheeler County,Texas,46.2,1,102,45.2,
TX-485,Wichita County,Texas,51.2,1,100,50.2,
TX-487,Wilbarger County,Texas,51.1,1.2,106,49.9,
TX-489,Willacy County,Texas,64.5,1,97,63.5,
TX-491,Williamson County,Texas,56.1,1.4,109,54.7,
TX-493,Wilson County,Texas,57.9,0.5,77,57.4,
TX-495,Winkler County,Texas,50.5,2.2,114,48.2,
TX-497,Wise County,Texas,53,0.8,89,52.2,
TX-499,Wood County,Texas,53.3,0.3,71,53,
TX-501,Yoakum County,Texas,46,1.2,105,44.8,
TX-503,Young County,Texas,51.5,0.3,77,51.2,
TX-505,Zapata County,Texas,62.7,1,98,61.7,
TX-507,Zavala County,Texas,58.7,0.9,95,57.8,
UT-001,Beaver County,Utah,35.5,1.5,105,34,
UT-003,Box Elder County,Utah,35.5,0.9,89,34.6,
UT-005,Cache County,Utah,32.4,0.3,70,32.1,
UT-007,Carbon County,Utah,32.5,1.3,101,31.1,
UT-009,Daggett County,Utah,28.7,0.6,79,28.1,
UT-011,Davis County,Utah,38.5,0.9,89,37.6,
UT-013,Duchesne County,Utah,29.9,1.7,106,28.1,
UT-015,Emery County,Utah,37.3,1,92,36.3,
UT-017,Garfield County,Utah,36.2,1.2,103,35,
UT-019,Grand County,Utah,39.1,2.9,115,36.2,
UT-021,Iron County,Utah,35.8,2.1,112,33.7,
UT-023,Juab County,Utah,36.9,0.8,92,36.1,
UT-025,Kane County,Utah,39.7,1.5,108,38.2,
UT-027,Millard County,Utah,36.9,0.8,92,36.1,
UT-029,Morgan County,Utah,32.9,1.1,98,31.8,
UT-031,Piute County,Utah,30.6,0.8,88,29.9,
UT-033,Rich County,Utah,27.2,-0.2,51,27.4,
UT-035,Salt Lake County,Utah,38.8,1.5,107,37.2,
UT-037,San Juan County,Utah,40.7,1.9,111,38.8,
UT-039,Sanpete County,Utah,31.9,0.9,95,31,
UT-041,Sevier County,Utah,32.7,0.5,82,32.2,
UT-043,Summit County,Utah,27.2,1.2,99,26,
UT-045,Tooele County,Utah,38,0.7,93,37.3,
UT-047,Uintah County,Utah,33.5,2.1,105,31.4,
UT-049,Utah County,Utah,34.9,1.5,107,33.4,
UT-051,Wasatch County,Utah,29.7,1.8,107,27.9,
UT-053,Washington County,Utah,44.5,2,113,42.5,
UT-055,Wayne County,Utah,38.7,1.3,96,37.4,
UT-057,Weber County,Utah,34.9,0.8,86,34.1,
VT-001,Addison County,Vermont,33.7,1.8,105,31.9,
VT-003,Bennington County,Vermont,33.3,2.6,115,30.7,
VT-005,Caledonia County,Vermont,31.5,2.5,112,29,
VT-007,Chittenden County,Vermont,36.1,3.4,120,32.7,
VT-009,Essex County,Vermont,30.4,2.3,110,28.1,
VT-011,Franklin County,Vermont,35.3,3,114,32.3,
VT-013,Grand Isle County,Vermont,36.5,1.9,108,34.5,
VT-015,Lamoille County,Vermont,33.1,3.1,120,30,
VT-017,Orange County,Vermont,33,3.3,119,29.7,
VT-019,Orleans County,Vermont,32,2.5,113,29.5,
VT-021,Rutland County,Vermont,32.6,1.9,107,30.6,
VT-023,Washington County,Vermont,32.9,3.2,121,29.7,
VT-025,Windham County,Vermont,34.1,2.6,112,31.5,
VT-027,Windsor County,Vermont,32.9,2.7,114,30.2,
VA-001,Accomack County,Virginia,49.6,1.8,110,47.8,
VA-003,Albemarle County,Virginia,45.8,2.3,117,43.5,
VA-005,Alleghany County,Virginia,41.6,0.7,83,41,
VA-007,Amelia County,Virginia,47,1.7,112,45.3,
VA-009,Amherst County,Virginia,45.4,1.9,117,43.4,
VA-011,Appomattox County,Virginia,46.7,2.4,119,44.2,
VA-013,Arlington County,Virginia,46.8,1.8,107,45,
VA-015,Augusta County,Virginia,42.5,1.7,111,40.9,
VA-017,Bath County,Virginia,40.5,0.7,85,39.8,
VA-019,Bedford County,Virginia,45.6,1.5,108,44.1,
VA-021,Bland County,Virginia,39.8,0.3,69,39.5,
VA-023,Botetourt County,Virginia,43.8,0.6,86,43.1,
VA-025,Brunswick County,Virginia,47.7,2,116,45.6,
VA-027,Buchanan County,Virginia,42.8,0.5,75,42.3,
VA-029,Buckingham County,Virginia,46.8,2.4,120,44.3,
VA-031,Campbell County,Virginia,46.3,2.1,117,44.2,
VA-033,Caroline County,Virginia,46.1,1.9,112,44.2,
VA-035,Carroll County,Virginia,42,1.3,100,40.6,
VA-036,Charles City County,Virginia,49.3,1.1,100,48.2,
VA-037,Charlotte County,Virginia,46.6,1.8,114,44.8,
VA-041,Chesterfield County,Virginia,47.2,0.9,92,46.3,
VA-043,Clarke County,Virginia,42.5,0.9,90,41.7,
VA-045,Craig County,Virginia,42,0.9,90,41.1,
VA-047,Culpeper County,Virginia,44.6,1.9,112,42.6,
VA-049,Cumberland County,Virginia,46.7,2.2,118,44.5,
VA-051,Dickenson County,Virginia,42.6,0.3,60,42.3,
VA-053,Dinwiddie County,Virginia,47.4,1.2,105,46.2,
VA-057,Essex County,Virginia,47.4,1.8,112,45.6,
VA-059,Fairfax County,Virginia,46.5,2.1,110,44.4,
VA-061,Fauquier County,Virginia,44.5,2,111,42.5,
VA-063,Floyd County,Virginia,41.7,1.1,95,40.6,
VA-065,Fluvanna County,Virginia,46.2,2.2,117,43.9,
VA-067,Franklin County,Virginia,44.6,1.2,94,43.5,
VA-069,Frederick County,Virginia,41.2,0.7,84,40.6,
VA-071,Giles County,Virginia,41,0.6,79,40.4,
VA-073,Gloucester County,Virginia,49.6,1.7,111,47.9,
VA-075,Goochland County,Virginia,45.9,1.6,113,44.3,
VA-077,Grayson County,Virginia,40.2,1.5,112,38.7,
VA-079,Greene County,Virginia,44.3,2.2,114,42.1,
VA-081,Greensville County,Virginia,48.2,2,115,46.2,
VA-083,Halifax County,Virginia,46,0.8,95,45.2,
VA-085,Hanover County,Virginia,46.4,1.6,108,44.8,
VA-087,Henrico County,Virginia,47.4,1.2,102,46.2,
VA-089,Henry County,Virginia,45.5,1.2,99,44.3,
VA-091,Highland County,Virginia,37.8,0.5,76,37.3,
VA-093,Isle of Wight County,Virginia,49.6,1.5,109,48.1,
VA-095,James City County,Virginia,49.7,1.6,111,48.1,
VA-097,King and Queen County,Virginia,47.7,2,113,45.7,
VA-099,King George County,Virginia,47.7,2.5,118,45.2,
VA-101,King William County,Virginia,47.5,2.1,115,45.4,
VA-103,Lancaster County,Virginia,48.6,1.7,110,47,
VA-105,Lee County,Virginia,43.7,0.1,59,43.6,
VA-107,Loudoun County,Virginia,44.6,1.8,110,42.8,
VA-109,Louisa County,Virginia,44.8,1.5,108,43.3,
VA-111,Lunenburg County,Virginia,47.3,2,114,45.3,
VA-113,Madison County,Virginia,43.6,2,110,41.6,
VA-115,Mathews County,Virginia,49.9,1.7,111,48.2,
VA-117,Mecklenburg County,Virginia,47.4,1.9,114,45.4,
VA-119,Middlesex County,Virginia,49,1.7,112,47.2,
VA-121,Montgomery County,Virginia,42.5,1.3,101,41.2,
VA-125,Nelson County,Virginia,45.2,2.1,117,43.1,
VA-127,New Kent County,Virginia,48.1,1.6,107,46.6,
VA-131,Northampton County,Virginia,50.7,1.7,112,49.1,
VA-133,Northumberland County,Virginia,48.1,1.7,113,46.5,
VA-135,Nottoway County,Virginia,47.3,1.9,114,45.3,
VA-137,Orange County,Virginia,44.7,1.7,107,43,
VA-139,Page County,Virginia,42.1,1.9,108,40.1,
VA-141,Patrick County,Virginia,43.9,1,90,42.9,
VA-143,Pittsylvania County,Virginia,45.4,0.6,76,44.9,
VA-145,Powhatan County,Virginia,46.5,1.6,113,44.9,
VA-147,Prince Edward County,Virginia,47,2.1,117,44.8,
VA-149,Prince George County,Virginia,48.5,0.6,84,47.9,
VA-153,Prince William County,Virginia,46.5,2.6,117,44,
VA-155,Pulaski County,Virginia,41.5,0.8,88,40.6,
VA-157,Rappahannock County,Virginia,42.9,1.8,105,41.1,
VA-159,Richmond County,Virginia,47.3,1.4,107,45.9,
VA-161,Roanoke County,Virginia,44.2,1.2,98,43,
VA-163,Rockbridge County,Virginia,43.4,1,97,42.4,
VA-165,Rockingham County,Virginia,42,1.8,108,40.2,
VA-167,Russell County,Virginia,42.5,0.9,90,41.6,
VA-169,Scott County,Virginia,43.9,0.2,58,43.8,
VA-171,Shenandoah County,Virginia,41.4,1.5,104,39.9,
VA-173,Smyth County,Virginia,40.4,1.1,92,39.3,
VA-175,Southampton County,Virginia,48.3,1.6,113,46.7,
VA-177,Spotsylvania County,Virginia,44.9,1.8,110,43,
VA-179,Stafford County,Virginia,47,3,120,43.9,
VA-181,Surry County,Virginia,49.3,1.3,106,48,
VA-183,Sussex County,Virginia,48,1.4,106,46.7,
VA-185,Tazewell County,Virginia,40.5,0.8,88,39.7,
