Name,State,Avg 2021,Max 2021,Min 2021
Sullivan County,New York,48.3,58,38.5
Tioga County,New York,48.6,58.3,38.9
Tompkins County,New York,48.1,57.5,38.8
Ulster County,New York,49.4,58.8,39.9
Warren County,New York,45.4,55.4,35.5
Washington County,New York,47.8,57.9,37.7
Wayne County,New York,49.4,57.5,41.3
Westchester County,New York,53.8,62.6,45
Wyoming County,New York,48.2,57,39.5
Yates County,New York,49.5,58.4,40.5
Alamance County,North Carolina,59.8,71.1,48.5
Alexander County,North Carolina,58.7,70.1,47.2
Alleghany County,North Carolina,52.9,63.6,42.3
Anson County,North Carolina,62.6,73.5,51.6
Ashe County,North Carolina,51.5,62.3,40.7
Avery County,North Carolina,51.1,60.6,41.7
Beaufort County,North Carolina,62.7,72.8,52.6
Bertie County,North Carolina,61.2,71.7,50.7
Bladen County,North Carolina,63,74,52.1
Brunswick County,North Carolina,64.1,74.1,54
Buncombe County,North Carolina,54.9,65.6,44.2
Burke County,North Carolina,58.4,70.1,46.8
Cabarrus County,North Carolina,61.2,72.7,49.6
Caldwell County,North Carolina,58,69.7,46.3
Camden County,North Carolina,61.5,71.1,52
Carteret County,North Carolina,63.9,73.6,54.2
Caswell County,North Carolina,59.3,71.3,47.3
Catawba County,North Carolina,59.7,71.3,48.2
Chatham County,North Carolina,60.7,71.8,49.5
Cherokee County,North Carolina,56.6,68.6,44.7
Chowan County,North Carolina,62,71.7,52.2
Clay County,North Carolina,55.7,67.2,44.2
Cleveland County,North Carolina,60,72.5,47.4
Columbus County,North Carolina,63.5,74.1,52.8
Craven County,North Carolina,62.8,73.5,52.1
Cumberland County,North Carolina,62.5,73.9,51.2
Currituck County,North Carolina,61.8,70.1,53.5
Dare County,North Carolina,63.2,71,55.4
Davidson County,North Carolina,59.8,71,48.7
Davie County,North Carolina,59.5,70.9,48.2
Duplin County,North Carolina,61.9,73,50.9
Durham County,North Carolina,60.1,72,48.3
Edgecombe County,North Carolina,61.2,72.7,49.7
Forsyth County,North Carolina,59.3,70.1,48.5
Franklin County,North Carolina,60.3,72,48.5
Gaston County,North Carolina,61.2,73.1,49.4
Gates County,North Carolina,60.9,71.7,50.1
Graham County,North Carolina,54.6,65.6,43.7
Granville County,North Carolina,59.8,71.8,47.7
Greene County,North Carolina,61.7,72.7,50.7
Guilford County,North Carolina,59.5,70.4,48.7
Halifax County,North Carolina,60.3,71.5,49.1
Harnett County,North Carolina,61.6,72.8,50.4
Haywood County,North Carolina,51.8,61.3,42.3
Henderson County,North Carolina,55.9,66.2,45.5
Hertford County,North Carolina,60.6,71.2,50
Hoke County,North Carolina,62.7,74,51.3
Hyde County,North Carolina,63.4,72.3,54.4
Iredell County,North Carolina,59.6,71,48.2
Jackson County,North Carolina,53.3,63.5,43.2
Johnston County,North Carolina,61.4,72.5,50.2
Jones County,North Carolina,62.3,73.5,51.1
Lee County,North Carolina,61.2,72.3,50.1
Lenoir County,North Carolina,61.5,72.6,50.5
Lincoln County,North Carolina,60.4,72.2,48.6
McDowell County,North Carolina,57.4,68.7,46.2
Macon County,North Carolina,54.6,65.4,43.9
Madison County,North Carolina,55.4,66.1,44.8
Martin County,North Carolina,61.7,72.4,51
Mecklenburg County,North Carolina,61.7,73.3,50.1
Mitchell County,North Carolina,52,62.4,41.6
Montgomery County,North Carolina,61.7,72.6,50.9
Moore County,North Carolina,61.9,72.8,51
Nash County,North Carolina,60.6,72.4,48.8
New Hanover County,North Carolina,64.5,74.6,54.4
Northampton County,North Carolina,60.2,71,49.4
Onslow County,North Carolina,63,73.6,52.5
Orange County,North Carolina,59.7,71.2,48.1
Pamlico County,North Carolina,63.3,73.2,53.5
Pasquotank County,North Carolina,61.7,71.4,52.1
Pender County,North Carolina,63.3,73.9,52.8
Perquimans County,North Carolina,61.8,71.7,51.9
Person County,North Carolina,59.2,71.3,47.1
Pitt County,North Carolina,62.1,72.8,51.3
Polk County,North Carolina,59.5,70.7,48.3
Randolph County,North Carolina,60.4,71.2,49.6
Richmond County,North Carolina,62.7,73.7,51.9
Robeson County,North Carolina,63.5,74.7,52.4
Rockingham County,North Carolina,59.3,70.6,47.9
Rowan County,North Carolina,60.1,71.6,48.6
Rutherford County,North Carolina,59.7,71.5,47.9
Sampson County,North Carolina,62,73.2,50.8
Scotland County,North Carolina,63.4,74.5,52.2
Stanly County,North Carolina,61.6,72.8,50.3
Stokes County,North Carolina,58.5,69.2,47.8
Surry County,North Carolina,57.9,69.4,46.4
Swain County,North Carolina,52.7,62.7,42.8
Transylvania County,North Carolina,55.1,64.9,45.2
Tyrrell County,North Carolina,62.9,72.1,53.6
Union County,North Carolina,62,73.3,50.6
Vance County,North Carolina,59.9,72,47.9
Wake County,North Carolina,60.8,72,49.6
Warren County,North Carolina,60,71.8,48.2
Washington County,North Carolina,62.2,72.3,52.2
Watauga County,North Carolina,51.9,62.1,41.7
Wayne County,North Carolina,61.6,72.6,50.6
Wilkes County,North Carolina,57.9,69.4,46.3
Wilson County,North Carolina,61.5,72.8,50.2
Yadkin County,North Carolina,59.1,70.5,47.7
Yancey County,North Carolina,51.8,62.2,41.5
Adams County,North Dakota,45.3,59.3,31.2
Barnes County,North Dakota,44.3,56.2,32.5
Benson County,North Dakota,42.6,54.7,30.4
Billings County,North Dakota,44.9,59,31
Bottineau County,North Dakota,41.9,54,29.8
Bowman County,North Dakota,45.8,60,31.8
Burke County,North Dakota,41,53.4,28.5
Burleigh County,North Dakota,44.7,57,32.3
Cass County,North Dakota,44.5,56.2,32.9
Cavalier County,North Dakota,40.7,52.2,29.2
Dickey County,North Dakota,45,56.2,33.8
Divide County,North Dakota,41.5,54.4,28.6
Dunn County,North Dakota,44.7,58.2,31.2
Eddy County,North Dakota,43.2,54.9,31.6
Emmons County,North Dakota,45.3,57.7,32.9
Foster County,North Dakota,43.5,55.3,31.6
Golden Valley County,North Dakota,45.2,59.3,31.1
Grand Forks County,North Dakota,43.2,54.8,31.6
Grant County,North Dakota,45.1,58.6,31.6
Griggs County,North Dakota,43.1,54.7,31.5
Hettinger County,North Dakota,44.8,58.6,31
Kidder County,North Dakota,44,55.9,32
LaMoure County,North Dakota,45,56.4,33.6
Logan County,North Dakota,44.5,56.2,32.9
McHenry County,North Dakota,43.2,55.7,30.7
McIntosh County,North Dakota,44.8,56.5,33.1
McKenzie County,North Dakota,44.5,57.9,31.2
McLean County,North Dakota,44.4,56.8,32.1
Mercer County,North Dakota,44.9,57.9,31.8
Morton County,North Dakota,45.1,58.2,31.9
Mountrail County,North Dakota,42.8,55.5,30.1
Nelson County,North Dakota,42.3,53.7,31
Oliver County,North Dakota,44.7,57.2,32.2
Pembina County,North Dakota,42.6,53.9,31.2
Pierce County,North Dakota,42.1,54.7,29.4
Ramsey County,North Dakota,42.2,53.7,30.6
Ransom County,North Dakota,44.9,56.7,33.1
Renville County,North Dakota,42.4,54.5,30.2
Richland County,North Dakota,45.4,56.6,34.3
Rolette County,North Dakota,40.8,52.5,29
Sargent County,North Dakota,44.9,56.1,33.7
Sheridan County,North Dakota,43.8,56.2,31.3
Sioux County,North Dakota,45.8,59,32.5
Slope County,North Dakota,45.5,59.5,31.6
Stark County,North Dakota,44.8,58.5,31.1
Steele County,North Dakota,42.5,53.9,31.1
Stutsman County,North Dakota,44.4,56,32.8
Towner County,North Dakota,41.1,53.1,29.2
Traill County,North Dakota,43.4,54.7,32.2
Walsh County,North Dakota,42.7,54,31.3
Ward County,North Dakota,43.4,55.6,31.3
Wells County,North Dakota,42.9,55.1,30.6
Williams County,North Dakota,43.1,56.1,30.1
Adams County,Ohio,54.6,65.7,43.5
Allen County,Ohio,53.1,62.2,43.9
Ashland County,Ohio,51.8,61.6,42.1
Ashtabula County,Ohio,51.4,60.5,42.2
Athens County,Ohio,54.2,64.7,43.7
Auglaize County,Ohio,52.6,62.1,43.2
Belmont County,Ohio,52.8,63,42.7
Brown County,Ohio,54.2,65.2,43.1
Butler County,Ohio,54.7,64.8,44.6
Carroll County,Ohio,52.2,61.8,42.7
Champaign County,Ohio,52.4,61.9,42.8
Clark County,Ohio,53.3,62.9,43.7
Clermont County,Ohio,54.9,65.5,44.4
Clinton County,Ohio,53.6,63.8,43.4
Columbiana County,Ohio,51.5,61.1,41.9
Coshocton County,Ohio,52.7,62.8,42.6
Crawford County,Ohio,52.6,62.3,42.8
Cuyahoga County,Ohio,53,61.4,44.7
Darke County,Ohio,53,62.8,43.2
Defiance County,Ohio,52.5,62,43
Delaware County,Ohio,53,63,42.9
Erie County,Ohio,53,61.2,44.9
Fairfield County,Ohio,53.7,63.8,43.5
Fayette County,Ohio,53.6,63.7,43.5
Franklin County,Ohio,54.1,64.2,44
Fulton County,Ohio,52.2,61.8,42.5
Gallia County,Ohio,54.7,65.4,43.9
Geauga County,Ohio,51.2,60.5,41.9
Greene County,Ohio,54,63.6,44.4
Guernsey County,Ohio,53.6,64,43.1
Hamilton County,Ohio,55.5,65.6,45.4
Hancock County,Ohio,53.5,62.6,44.3
Hardin County,Ohio,53.3,62.3,44.2
Harrison County,Ohio,52.8,62.6,42.9
Henry County,Ohio,52.8,62.2,43.4
Highland County,Ohio,53.7,64.7,42.6
Hocking County,Ohio,53.6,63.7,43.5
Holmes County,Ohio,51.9,61.8,42
Huron County,Ohio,52.3,61.6,43
Jackson County,Ohio,54.3,64.7,43.8
Jefferson County,Ohio,52.6,61.9,43.2
Knox County,Ohio,51.7,61.9,41.5
Lake County,Ohio,52.7,61,44.3
Lawrence County,Ohio,55.5,66.2,44.8
Licking County,Ohio,52.7,63.1,42.3
Logan County,Ohio,52.1,61.4,42.8
Lorain County,Ohio,52.3,61,43.6
Lucas County,Ohio,53.8,62.9,44.8
Madison County,Ohio,53.5,63.3,43.7
Mahoning County,Ohio,51.5,61.7,41.3
Marion County,Ohio,52.9,62.5,43.2
Medina County,Ohio,52.3,61.6,43.2
Meigs County,Ohio,54.1,65,43.3
Mercer County,Ohio,52.4,62.1,42.7
Miami County,Ohio,54,63.7,44.3
Monroe County,Ohio,53.2,63.6,42.7
Montgomery County,Ohio,54.8,64.5,45.1
Morgan County,Ohio,53.9,64.2,43.5
Morrow County,Ohio,51.8,61.7,41.8
Muskingum County,Ohio,53.7,64,43.3
Noble County,Ohio,53.7,64.2,43.2
Ottawa County,Ohio,53.5,62,44.9
Paulding County,Ohio,52.6,62.1,43
Perry County,Ohio,53.3,63.7,43
Pickaway County,Ohio,54.3,64.5,44.1
Pike County,Ohio,54.6,65.1,44.2
Portage County,Ohio,52.1,61.8,42.4
Preble County,Ohio,52.9,62.7,43.1
Putnam County,Ohio,53.1,62.3,43.8
Richland County,Ohio,52,61.9,42.2
Ross County,Ohio,54.4,64.6,44.1
Sandusky County,Ohio,53.1,62.2,44.1
Scioto County,Ohio,55,65.8,44.3
Seneca County,Ohio,52.7,62.1,43.3
Shelby County,Ohio,52.6,62.2,42.9
Stark County,Ohio,53,62.7,43.3
Summit County,Ohio,53.4,62.6,44.2
Trumbull County,Ohio,51.4,61.6,41.2
Tuscarawas County,Ohio,52.8,62.8,42.8
Union County,Ohio,52.8,62.5,43.2
Van Wert County,Ohio,52.5,61.9,43.1
Vinton County,Ohio,53.8,64.1,43.5
Warren County,Ohio,54.9,64.9,44.9
Washington County,Ohio,54.8,65.3,44.4
Wayne County,Ohio,52.1,61.8,42.4
Williams County,Ohio,51.7,61.3,42.2
Wood County,Ohio,53.6,62.7,44.5
Wyandot County,Ohio,53.4,62.7,44.1
Adair County,Oklahoma,59.8,70.9,48.7
Alfalfa County,Oklahoma,59.7,72.5,47
Atoka County,Oklahoma,62.7,74.2,51.2
Beaver County,Oklahoma,58.1,72.2,44
Beckham County,Oklahoma,61.3,74.3,48.2
Blaine County,Oklahoma,60.4,72.8,48
Bryan County,Oklahoma,63.9,74.6,53.2
Caddo County,Oklahoma,61,72.7,49.3
Canadian County,Oklahoma,61,72.8,49.2
Carter County,Oklahoma,62.7,73.5,51.9
Cherokee County,Oklahoma,60.4,71.4,49.4
Choctaw County,Oklahoma,63.3,74.7,51.9
Cimarron County,Oklahoma,55.1,70.5,39.7
Cleveland County,Oklahoma,61.2,72.8,49.6
Coal County,Oklahoma,62.4,74.1,50.8
Comanche County,Oklahoma,62,73.5,50.5
Cotton County,Oklahoma,63.2,75.4,51
Craig County,Oklahoma,59.3,70.1,48.6
Creek County,Oklahoma,61.1,72.6,49.5
Custer County,Oklahoma,60.3,72.9,47.7
Delaware County,Oklahoma,59.5,70.2,48.8
Dewey County,Oklahoma,59.4,72,46.9
Ellis County,Oklahoma,58.8,72.2,45.5
Garfield County,Oklahoma,60.3,72.2,48.3
Garvin County,Oklahoma,61.7,73,50.4
Grady County,Oklahoma,61.3,72.9,49.7
Grant County,Oklahoma,59.7,71.9,47.5
Greer County,Oklahoma,62,75,49
Harmon County,Oklahoma,62.5,76.1,48.8
Harper County,Oklahoma,58.9,72.6,45.1
Haskell County,Oklahoma,62.1,73.3,51
Hughes County,Oklahoma,61.8,73.5,50
Jackson County,Oklahoma,62.8,75.7,49.9
Jefferson County,Oklahoma,63.3,74.8,51.8
Johnston County,Oklahoma,62.7,73.3,52
Kay County,Oklahoma,60,71.9,48.1
Kingfisher County,Oklahoma,61,73.2,48.8
Kiowa County,Oklahoma,61.7,73.8,49.5
Latimer County,Oklahoma,61.7,72.9,50.5
Le Flore County,Oklahoma,61.4,72.7,50.1
Lincoln County,Oklahoma,61.4,73.5,49.3
Logan County,Oklahoma,61.1,73.2,49.1
Love County,Oklahoma,63.5,74.1,52.9
McClain County,Oklahoma,61.3,72.8,49.7
McCurtain County,Oklahoma,62.7,73.6,51.7
McIntosh County,Oklahoma,62.1,73.2,50.9
Major County,Oklahoma,60,72.7,47.4
Marshall County,Oklahoma,63.5,73.8,53.2
Mayes County,Oklahoma,60.1,71.1,49.1
Murray County,Oklahoma,62,72.7,51.3
Muskogee County,Oklahoma,61.8,73,50.6
Noble County,Oklahoma,60.8,72.7,48.9
Nowata County,Oklahoma,59.6,70.6,48.5
Okfuskee County,Oklahoma,61.6,73.2,50
Oklahoma County,Oklahoma,61.3,73.1,49.6
Okmulgee County,Oklahoma,61.7,72.9,50.5
Osage County,Oklahoma,59.8,71.2,48.4
Ottawa County,Oklahoma,59.7,70.2,49.1
Pawnee County,Oklahoma,60.8,72.5,49.1
Payne County,Oklahoma,61.2,73.1,49.2
Pittsburg County,Oklahoma,62,73.5,50.5
Pontotoc County,Oklahoma,61.7,72.8,50.5
Pottawatomie County,Oklahoma,61.3,73.1,49.5
Pushmataha County,Oklahoma,62,73.3,50.8
Roger Mills County,Oklahoma,60.2,73.3,47.1
Rogers County,Oklahoma,60.5,71.6,49.3
Seminole County,Oklahoma,61.4,73.3,49.6
Sequoyah County,Oklahoma,61.7,72.9,50.5
Stephens County,Oklahoma,62.1,73.5,50.7
Texas County,Oklahoma,57.5,72.2,42.8
Tillman County,Oklahoma,63.1,75.5,50.8
Tulsa County,Oklahoma,61.1,72.4,49.9
Wagoner County,Oklahoma,61.3,72.5,50.2
Washington County,Oklahoma,59.8,71.1,48.4
Washita County,Oklahoma,60.8,73.1,48.4
Woods County,Oklahoma,59.2,72.6,45.8
Woodward County,Oklahoma,58.9,71.9,45.8
Baker County,Oregon,47.4,58.8,35.9
Benton County,Oregon,53.7,64.3,43.1
Clackamas County,Oregon,49.7,58.7,40.8
Clatsop County,Oregon,50.6,59,42.2
Columbia County,Oregon,51.6,60.7,42.5
Coos County,Oregon,53,62.5,43.5
Crook County,Oregon,47.7,61,34.3
Curry County,Oregon,53.5,63.3,43.7
Deschutes County,Oregon,46,58.9,33.1
Douglas County,Oregon,52,62.4,41.6
Gilliam County,Oregon,52.5,64.5,40.4
Grant County,Oregon,46,58.3,33.6
Harney County,Oregon,48.1,61.4,34.9
Hood River County,Oregon,47.1,55.7,38.5
Jackson County,Oregon,51.6,63,40.1
Jefferson County,Oregon,49.4,61.8,37
Josephine County,Oregon,52.4,63.1,41.7
Klamath County,Oregon,46.4,59.7,33.1
Lake County,Oregon,47.2,60.6,33.7
Lane County,Oregon,51,60.9,41.2
Lincoln County,Oregon,52.3,61.4,43.3
Linn County,Oregon,50.5,60.3,40.7
Malheur County,Oregon,50.1,63.1,37.1
Marion County,Oregon,51.1,60.6,41.6
Morrow County,Oregon,51.8,63.6,40.1
Multnomah County,Oregon,52.8,61.8,43.7
Polk County,Oregon,53,63.3,42.6
Sherman County,Oregon,52.2,64.3,40.2
Tillamook County,Oregon,50.3,58.6,42
Umatilla County,Oregon,50.6,62.2,39
Union County,Oregon,46.1,57.3,34.9
Wallowa County,Oregon,45,56.3,33.8
Wasco County,Oregon,50.3,61.4,39.2
Washington County,Oregon,52.1,61.5,42.6
Wheeler County,Oregon,49,61,37
Yamhill County,Oregon,52.9,62.5,43.3
Adams County,Pennsylvania,54.3,64.6,44
Allegheny County,Pennsylvania,53.3,63.2,43.4
Armstrong County,Pennsylvania,51.4,61.8,41.1
Beaver County,Pennsylvania,52.2,61.9,42.5
Bedford County,Pennsylvania,52.4,62.9,42
Berks County,Pennsylvania,54.1,64.1,44
Blair County,Pennsylvania,51.3,61.3,41.2
Bradford County,Pennsylvania,49,58.4,39.5
Bucks County,Pennsylvania,54.7,64.6,44.8
Butler County,Pennsylvania,51,61,41
Cambria County,Pennsylvania,49.3,59,39.7
Cameron County,Pennsylvania,49.3,59.7,38.9
Carbon County,Pennsylvania,49.7,59.3,40.1
Centre County,Pennsylvania,50.7,60.5,40.9
Chester County,Pennsylvania,54.7,64.5,44.9
Clarion County,Pennsylvania,50.1,60.7,39.5
Clearfield County,Pennsylvania,49.6,59.7,39.5
Clinton County,Pennsylvania,50.5,60.6,40.2
Columbia County,Pennsylvania,50.9,60.6,41.3
Crawford County,Pennsylvania,50.1,59.6,40.6
Cumberland County,Pennsylvania,54.2,64.4,44
Dauphin County,Pennsylvania,53.7,63.2,44.2
Delaware County,Pennsylvania,56.4,65.6,47.3
Elk County,Pennsylvania,49,59.2,38.8
Erie County,Pennsylvania,50.7,59.4,42
Fayette County,Pennsylvania,51.9,62.1,41.6
Forest County,Pennsylvania,49.2,59.6,38.8
Franklin County,Pennsylvania,53.8,64.4,43.2
Fulton County,Pennsylvania,53.5,64.3,42.7
Greene County,Pennsylvania,53,63.4,42.5
Huntingdon County,Pennsylvania,52.6,62.9,42.3
Indiana County,Pennsylvania,50.7,60.8,40.5
Jefferson County,Pennsylvania,49.8,60.1,39.4
Juniata County,Pennsylvania,53,62.7,43.2
Lackawanna County,Pennsylvania,49.4,58.8,40
Lancaster County,Pennsylvania,54.8,64.8,44.7
Lawrence County,Pennsylvania,51.2,61.2,41.2
Lebanon County,Pennsylvania,53.8,63.4,44.2
Lehigh County,Pennsylvania,53.4,63.8,42.9
Luzerne County,Pennsylvania,49.6,59,40.3
Lycoming County,Pennsylvania,50.1,60.1,40.1
McKean County,Pennsylvania,48.4,58.6,38.1
Mercer County,Pennsylvania,50.5,60.5,40.5
Mifflin County,Pennsylvania,52.4,62.2,42.5
Monroe County,Pennsylvania,49.1,58.8,39.3
Montgomery County,Pennsylvania,55.4,65.3,45.5
Montour County,Pennsylvania,51.9,61.8,42.1
Northampton County,Pennsylvania,52.5,62.9,42
Northumberland County,Pennsylvania,52.2,61.7,42.6
Perry County,Pennsylvania,53.3,63,43.6
Philadelphia County,Pennsylvania,56.9,66.2,47.5
Pike County,Pennsylvania,48.8,58.7,38.9
Potter County,Pennsylvania,48,58.3,37.7
Schuylkill County,Pennsylvania,51.3,60.8,41.9
Snyder County,Pennsylvania,52.5,62.1,42.8
Somerset County,Pennsylvania,49.5,59.5,39.5
Sullivan County,Pennsylvania,47.4,56.4,38.4
Susquehanna County,Pennsylvania,48.8,58.4,39.2
Tioga County,Pennsylvania,48.1,58.1,38.2
Union County,Pennsylvania,51.7,61.4,42.1
Venango County,Pennsylvania,50.1,60.1,40.1
Warren County,Pennsylvania,49,58.8,39.2
Washington County,Pennsylvania,53,63.1,42.9
Wayne County,Pennsylvania,48.6,58.6,38.6
Westmoreland County,Pennsylvania,52.3,62.3,42.2
Wyoming County,Pennsylvania,49.7,59.2,40.3
York County,Pennsylvania,54.8,64.7,44.8
Bristol County,Rhode Island,53.5,61.7,45.4
Kent County,Rhode Island,52.5,61.7,43.3
Newport County,Rhode Island,53.2,61.2,45.1
Providence County,Rhode Island,52,61.3,42.7
Washington County,Rhode Island,52.9,61.7,44.1
Abbeville County,South Carolina,62.5,73.1,52
Aiken County,South Carolina,64.6,75.9,53.4
Allendale County,South Carolina,64.7,76.5,53.1
Anderson County,South Carolina,62,72.6,51.4
Bamberg County,South Carolina,63.9,75.3,52.5
Barnwell County,South Carolina,64.4,76.1,52.7
Beaufort County,South Carolina,67.8,77.3,58.3
Berkeley County,South Carolina,65.5,76.4,54.6
Calhoun County,South Carolina,64.5,75.8,53.3
Charleston County,South Carolina,66.4,76,56.9
Cherokee County,South Carolina,60.8,72.7,48.9
Chester County,South Carolina,61.8,73.3,50.3
Chesterfield County,South Carolina,62.8,73.8,51.7
Clarendon County,South Carolina,64.5,75.7,53.2
Colleton County,South Carolina,65.7,76.6,54.7
Darlington County,South Carolina,63.8,74.9,52.7
Dillon County,South Carolina,64.1,75.3,52.9
Dorchester County,South Carolina,65.4,76.5,54.3
Edgefield County,South Carolina,64,74.7,53.3
Fairfield County,South Carolina,62.5,74,51.1
Florence County,South Carolina,64.5,75.9,53.1
Georgetown County,South Carolina,64.6,75,54.1
Greenville County,South Carolina,60.9,71.6,50.2
Greenwood County,South Carolina,62.9,73.7,52.1
Hampton County,South Carolina,65.6,77,54.2
Horry County,South Carolina,64.3,74.6,54
Jasper County,South Carolina,67,77.9,56
Kershaw County,South Carolina,62.8,74.2,51.3
Lancaster County,South Carolina,61.9,73.6,50.2
Laurens County,South Carolina,62.2,73.2,51.3
Lee County,South Carolina,63.5,74.6,52.4
Lexington County,South Carolina,63.6,75.1,52.1
McCormick County,South Carolina,63.2,74,52.5
Marion County,South Carolina,64.4,75.5,53.3
Marlboro County,South Carolina,63.8,74.8,52.8
Newberry County,South Carolina,62.8,74.2,51.3
Oconee County,South Carolina,60.3,70.9,49.7
Orangeburg County,South Carolina,64.5,75.9,53.1
Pickens County,South Carolina,61.1,71.3,50.7
Richland County,South Carolina,63.8,75.2,52.5
Saluda County,South Carolina,63.2,74.4,52
Spartanburg County,South Carolina,61.3,72.3,50.3
Sumter County,South Carolina,63.9,75,52.8
Union County,South Carolina,61.7,73.2,50.2
Williamsburg County,South Carolina,64.5,76,53.1
York County,South Carolina,61.4,73.3,49.5
Aurora County,South Dakota,49.1,61.3,36.9
Beadle County,South Dakota,48.1,60,36.1
Bennett County,South Dakota,49.4,62.5,36.4
Bon Homme County,South Dakota,50.5,62.1,38.8
Brookings County,South Dakota,46.3,57,35.7
Brown County,South Dakota,46.2,57.8,34.5
Brule County,South Dakota,49.9,61.9,37.8
Buffalo County,South Dakota,48.6,61,36.3
Butte County,South Dakota,48,62.3,33.7
Campbell County,South Dakota,46.2,58.4,33.9
Charles Mix County,South Dakota,50.6,62.6,38.6
Clark County,South Dakota,46.1,57.2,35
Clay County,South Dakota,49.8,61.1,38.5
Codington County,South Dakota,45.2,56,34.4
Corson County,South Dakota,46.7,59.6,33.8
Custer County,South Dakota,47,60,34.1
Davison County,South Dakota,48.7,60.8,36.6
Day County,South Dakota,45,55.8,34.2
Deuel County,South Dakota,45.8,56,35.5
Dewey County,South Dakota,48,60.7,35.2
Douglas County,South Dakota,49.7,61.8,37.5
Edmunds County,South Dakota,46.1,58.2,34.1
Fall River County,South Dakota,48.8,63.3,34.4
Faulk County,South Dakota,46.7,58.7,34.7
Grant County,South Dakota,46.2,56.9,35.4
Gregory County,South Dakota,50.3,62.4,38.3
Haakon County,South Dakota,49.1,62.7,35.4
Hamlin County,South Dakota,45.8,56.8,34.8
Hand County,South Dakota,47.6,59.5,35.7
Hanson County,South Dakota,48.4,60.3,36.6
Harding County,South Dakota,47.1,61.3,32.8
Hughes County,South Dakota,49,61.9,36.1
Hutchinson County,South Dakota,49.6,61.2,37.9
Hyde County,South Dakota,47.4,59.7,35
Jackson County,South Dakota,49.9,63.2,36.5
Jerauld County,South Dakota,48.1,59.9,36.2
Jones County,South Dakota,49.9,62.5,37.3
Kingsbury County,South Dakota,46.7,57.9,35.5
Lake County,South Dakota,47,57.9,36.1
Lawrence County,South Dakota,44.7,57.6,31.8
Lincoln County,South Dakota,48.9,59.9,37.9
Lyman County,South Dakota,49.9,62.5,37.3
McCook County,South Dakota,48.5,59.8,37.2
McPherson County,South Dakota,45.3,57.1,33.4
Marshall County,South Dakota,44.6,55.1,34.1
Meade County,South Dakota,48.6,62.4,34.8
Mellette County,South Dakota,50.4,63.5,37.4
Miner County,South Dakota,47.7,59.1,36.2
Minnehaha County,South Dakota,48.7,59.4,37.9
Moody County,South Dakota,46.9,57.5,36.4
Oglala Lakota County,South Dakota,50,63.5,36.5
Pennington County,South Dakota,47.8,61,34.7
Perkins County,South Dakota,47,61,33
Potter County,South Dakota,46.9,59.2,34.5
Roberts County,South Dakota,46,56.7,35.1
Sanborn County,South Dakota,48.3,60.2,36.3
Spink County,South Dakota,47.5,59.4,35.5
Stanley County,South Dakota,49.6,62.6,36.5
Sully County,South Dakota,48.3,61,35.5
Todd County,South Dakota,50,63.1,37
Tripp County,South Dakota,50.4,63.2,37.7
Turner County,South Dakota,49.4,60.5,38.3
Union County,South Dakota,49.6,60.8,38.4
Walworth County,South Dakota,46.5,58.5,34.5
Yankton County,South Dakota,50.2,61.3,39.1
Ziebach County,South Dakota,48.4,62,34.8
Anderson County,Tennessee,57.9,68.5,47.4
Bedford County,Tennessee,59.5,70.5,48.4
Benton County,Tennessee,60,70.5,49.6
Bledsoe County,Tennessee,57.8,67.4,48.1
Blount County,Tennessee,58.7,69.3,48.2
Bradley County,Tennessee,60.3,70.9,49.7
Campbell County,Tennessee,55.9,66.4,45.5
Cannon County,Tennessee,58.7,69.6,47.8
Carroll County,Tennessee,59.8,70.1,49.4
Carter County,Tennessee,54.6,66,43.2
Cheatham County,Tennessee,59.6,70.1,49.1
Chester County,Tennessee,60.5,71.6,49.5
Claiborne County,Tennessee,55.8,66.7,44.8
Clay County,Tennessee,58.5,69.7,47.3
Cocke County,Tennessee,58.2,69,47.3
Coffee County,Tennessee,58.5,69.4,47.6
Crockett County,Tennessee,60.6,71.1,50
Cumberland County,Tennessee,55.9,65.7,46
Davidson County,Tennessee,60.2,70.7,49.6
Decatur County,Tennessee,60.8,71.9,49.7
DeKalb County,Tennessee,58.9,70,47.8
Dickson County,Tennessee,59.1,69.6,48.6
Dyer County,Tennessee,60.6,70.6,50.6
Fayette County,Tennessee,61.3,71.9,50.8
Fentress County,Tennessee,56.4,66.7,46.2
Franklin County,Tennessee,59.6,69.9,49.2
Gibson County,Tennessee,59.9,70.3,49.5
Giles County,Tennessee,58.7,69.7,47.8
Grainger County,Tennessee,57.6,68.6,46.5
Greene County,Tennessee,57.8,68.7,46.7
Grundy County,Tennessee,57.1,66.9,47.4
Hamblen County,Tennessee,58.4,69.4,47.4
Hamilton County,Tennessee,60.3,70.6,50
Hancock County,Tennessee,56.8,67.9,45.6
Hardeman County,Tennessee,60.9,71.7,50.1
Hardin County,Tennessee,61,72.2,49.9
Hawkins County,Tennessee,57.8,68.9,46.7
Haywood County,Tennessee,61,71.6,50.4
Henderson County,Tennessee,60.3,71.2,49.3
Henry County,Tennessee,59.3,69.3,49.3
Hickman County,Tennessee,59.3,70.2,48.4
Houston County,Tennessee,59.4,69.8,49.2
Humphreys County,Tennessee,59.7,70.3,49.1
Jackson County,Tennessee,58.8,70.1,47.6
Jefferson County,Tennessee,59.2,70.1,48.2
Johnson County,Tennessee,53,64.2,41.9
