Name,State,Avg 2022,Max 2022,Min 2022
Schuyler County,New York,47.1,57.6,36.6
Seneca County,New York,48.3,58.1,38.5
Steuben County,New York,46.8,57.6,36
Suffolk County,New York,53.5,62.5,44.5
Sullivan County,New York,47.2,58,36.5
Tioga County,New York,47.1,58,36.1
Tompkins County,New York,46.8,57.2,36.3
Ulster County,New York,48.5,58.9,38
Warren County,New York,44.4,55.6,33.3
Washington County,New York,47,58.4,35.7
Wayne County,New York,48,57.1,38.9
Westchester County,New York,53.3,63.4,43.3
Wyoming County,New York,46.7,56.7,36.7
Yates County,New York,48,58.1,37.9
Alamance County,North Carolina,59.4,71,47.8
Alexander County,North Carolina,58.1,69.7,46.5
Alleghany County,North Carolina,52.5,63.2,41.9
Anson County,North Carolina,62.4,73.6,51.1
Ashe County,North Carolina,51,61.8,40.1
Avery County,North Carolina,50.4,60.2,40.5
Beaufort County,North Carolina,62,72.3,51.7
Bertie County,North Carolina,61.3,72.5,50.1
Bladen County,North Carolina,63.3,74.6,52
Brunswick County,North Carolina,64.1,74.4,53.8
Buncombe County,North Carolina,54.4,65.3,43.5
Burke County,North Carolina,58,69.9,46.1
Cabarrus County,North Carolina,59.9,71.3,48.5
Caldwell County,North Carolina,57.5,69.4,45.7
Camden County,North Carolina,61,71.2,50.9
Carteret County,North Carolina,63.6,72.6,54.6
Caswell County,North Carolina,58.6,70.5,46.7
Catawba County,North Carolina,59.3,70.9,47.7
Chatham County,North Carolina,60.6,72,49.1
Cherokee County,North Carolina,56.3,68.9,43.7
Chowan County,North Carolina,61.7,71.9,51.4
Clay County,North Carolina,55.3,67.4,43.2
Cleveland County,North Carolina,59.6,72,47.1
Columbus County,North Carolina,63.6,74.7,52.5
Craven County,North Carolina,62.7,73.3,52
Cumberland County,North Carolina,62.9,74.2,51.6
Currituck County,North Carolina,61.3,70.2,52.3
Dare County,North Carolina,62.5,70.6,54.4
Davidson County,North Carolina,59.3,70.6,48
Davie County,North Carolina,58.8,70.3,47.2
Duplin County,North Carolina,62.1,73.4,50.8
Durham County,North Carolina,60.1,72.2,47.9
Edgecombe County,North Carolina,61.1,72.9,49.4
Forsyth County,North Carolina,58.4,69.8,47
Franklin County,North Carolina,60.1,71.9,48.2
Gaston County,North Carolina,60.5,72.2,48.7
Gates County,North Carolina,60.7,72.1,49.2
Graham County,North Carolina,54.3,65.9,42.7
Granville County,North Carolina,59.3,71.4,47.2
Greene County,North Carolina,61.6,72.8,50.4
Guilford County,North Carolina,59,70.3,47.7
Halifax County,North Carolina,60.2,71.8,48.6
Harnett County,North Carolina,61.9,73.1,50.7
Haywood County,North Carolina,51.2,61.4,41.1
Henderson County,North Carolina,55,65.3,44.8
Hertford County,North Carolina,60.8,72.3,49.2
Hoke County,North Carolina,62.9,74.3,51.6
Hyde County,North Carolina,62.8,71.8,53.8
Iredell County,North Carolina,58.9,70.4,47.3
Jackson County,North Carolina,52.8,63.6,42.1
Johnston County,North Carolina,61.5,72.9,50.2
Jones County,North Carolina,62.3,73.7,51
Lee County,North Carolina,61.4,72.6,50.2
Lenoir County,North Carolina,61.5,72.8,50.1
Lincoln County,North Carolina,59.8,71.6,48.1
McDowell County,North Carolina,56.7,68.9,44.5
Macon County,North Carolina,54.2,65.5,43
Madison County,North Carolina,55.1,66,44.2
Martin County,North Carolina,61.6,72.8,50.3
Mecklenburg County,North Carolina,60.8,72.3,49.4
Mitchell County,North Carolina,51.5,62.5,40.5
Montgomery County,North Carolina,61.8,72.9,50.7
Moore County,North Carolina,62,73.1,50.9
Nash County,North Carolina,60.6,72.3,48.8
New Hanover County,North Carolina,64.5,74.8,54.2
Northampton County,North Carolina,60.2,71.7,48.7
Onslow County,North Carolina,63.1,73.9,52.4
Orange County,North Carolina,59.4,71.2,47.5
Pamlico County,North Carolina,63.1,72.6,53.6
Pasquotank County,North Carolina,61.3,71.5,51.1
Pender County,North Carolina,63.4,74.2,52.6
Perquimans County,North Carolina,61.4,71.8,51.1
Person County,North Carolina,58.4,70.6,46.2
Pitt County,North Carolina,61.8,72.9,50.6
Polk County,North Carolina,59,70.3,47.7
Randolph County,North Carolina,60,71.4,48.6
Richmond County,North Carolina,62.7,73.9,51.5
Robeson County,North Carolina,63.8,75.3,52.3
Rockingham County,North Carolina,58.7,70.1,47.2
Rowan County,North Carolina,59.4,70.8,47.9
Rutherford County,North Carolina,59.1,71.2,47
Sampson County,North Carolina,62.3,73.6,51
Scotland County,North Carolina,63.4,74.9,52
Stanly County,North Carolina,61.3,72.4,50.1
Stokes County,North Carolina,57.6,69.1,46.2
Surry County,North Carolina,57,68.9,45.2
Swain County,North Carolina,52.2,63.1,41.4
Transylvania County,North Carolina,54.2,64.2,44.2
Tyrrell County,North Carolina,62.3,71.9,52.7
Union County,North Carolina,61.7,72.9,50.4
Vance County,North Carolina,59.5,71.4,47.5
Wake County,North Carolina,60.9,72.4,49.4
Warren County,North Carolina,59.7,71.4,47.9
Washington County,North Carolina,61.9,72.4,51.4
Watauga County,North Carolina,51.2,61.6,40.8
Wayne County,North Carolina,61.6,72.8,50.5
Wilkes County,North Carolina,57.3,68.8,45.7
Wilson County,North Carolina,61.5,72.9,50.1
Yadkin County,North Carolina,57.9,69.9,45.8
Yancey County,North Carolina,51.4,62.4,40.5
Adams County,North Dakota,42.3,55.4,29.2
Barnes County,North Dakota,39.6,50.5,28.6
Benson County,North Dakota,37.9,48.6,27.1
Billings County,North Dakota,41.5,53.9,29.1
Bottineau County,North Dakota,37.4,48.2,26.6
Bowman County,North Dakota,42.5,55.7,29.3
Burke County,North Dakota,37.2,48.5,25.8
Burleigh County,North Dakota,39.8,51.1,28.4
Cass County,North Dakota,39.9,50.7,29.1
Cavalier County,North Dakota,36,46,25.9
Dickey County,North Dakota,40.3,51,29.6
Divide County,North Dakota,38.1,50.1,26
Dunn County,North Dakota,40.9,52.8,28.9
Eddy County,North Dakota,38.3,48.8,27.7
Emmons County,North Dakota,40.7,52.4,29.1
Foster County,North Dakota,38.4,49.2,27.5
Golden Valley County,North Dakota,42,54.6,29.3
Grand Forks County,North Dakota,38,48.2,27.9
Grant County,North Dakota,41.4,53.9,28.8
Griggs County,North Dakota,38.1,48.6,27.7
Hettinger County,North Dakota,41.4,54.1,28.7
Kidder County,North Dakota,38.7,49.6,27.8
LaMoure County,North Dakota,40.2,50.9,29.5
Logan County,North Dakota,39.4,50.2,28.5
McHenry County,North Dakota,38.6,49.8,27.5
McIntosh County,North Dakota,39.8,50.7,28.9
McKenzie County,North Dakota,41,53.2,28.8
McLean County,North Dakota,40,51.3,28.7
Mercer County,North Dakota,40.7,52.5,28.9
Morton County,North Dakota,40.8,52.9,28.7
Mountrail County,North Dakota,38.7,50.2,27.1
Nelson County,North Dakota,37.4,47.4,27.4
Oliver County,North Dakota,40.3,51.7,28.9
Pembina County,North Dakota,37.5,47.2,27.9
Pierce County,North Dakota,37.5,48.7,26.2
Ramsey County,North Dakota,37.5,47.7,27.3
Ransom County,North Dakota,40.5,51.5,29.6
Renville County,North Dakota,38,48.9,27.1
Richland County,North Dakota,41.1,51.6,30.6
Rolette County,North Dakota,36,46.9,25.1
Sargent County,North Dakota,40.4,51.1,29.7
Sheridan County,North Dakota,39,50.3,27.7
Sioux County,North Dakota,41.7,54.2,29.1
Slope County,North Dakota,42.1,55.1,29.2
Stark County,North Dakota,41,53.3,28.8
Steele County,North Dakota,37.7,47.9,27.5
Stutsman County,North Dakota,39.3,50,28.7
Towner County,North Dakota,36.4,47.3,25.6
Traill County,North Dakota,38.6,48.8,28.4
Walsh County,North Dakota,37.6,47.4,27.8
Ward County,North Dakota,38.9,49.9,28
Wells County,North Dakota,38,49.1,27
Williams County,North Dakota,39.6,51.8,27.4
Adams County,Ohio,53.4,65,41.7
Allen County,Ohio,51.7,61.3,42
Ashland County,Ohio,50.1,60,40.1
Ashtabula County,Ohio,49.6,59.3,39.9
Athens County,Ohio,52.8,63.9,41.7
Auglaize County,Ohio,51.3,61.2,41.3
Belmont County,Ohio,51.1,61.8,40.4
Brown County,Ohio,53.1,64.6,41.6
Butler County,Ohio,53.2,64,42.4
Carroll County,Ohio,50.6,60.7,40.5
Champaign County,Ohio,51,60.9,41.1
Clark County,Ohio,52.2,62.1,42.3
Clermont County,Ohio,53.9,64.8,43
Clinton County,Ohio,52.9,63.1,42.7
Columbiana County,Ohio,49.8,60,39.7
Coshocton County,Ohio,51.1,61.4,40.8
Crawford County,Ohio,50.8,60.7,41
Cuyahoga County,Ohio,51.5,60.2,42.8
Darke County,Ohio,51.7,62,41.4
Defiance County,Ohio,50.7,60.5,40.9
Delaware County,Ohio,51.6,61.7,41.5
Erie County,Ohio,51.5,59.9,43.1
Fairfield County,Ohio,52.2,62.5,41.9
Fayette County,Ohio,52.5,62.9,42
Franklin County,Ohio,52.9,62.9,42.8
Fulton County,Ohio,50.6,60.3,40.9
Gallia County,Ohio,53.3,64.7,41.9
Geauga County,Ohio,49.5,59.2,39.8
Greene County,Ohio,53.1,62.8,43.3
Guernsey County,Ohio,52,62.7,41.2
Hamilton County,Ohio,54.2,64.9,43.6
Hancock County,Ohio,52.2,61.7,42.6
Hardin County,Ohio,52.1,61.6,42.6
Harrison County,Ohio,51,61.4,40.5
Henry County,Ohio,51.3,61,41.6
Highland County,Ohio,52.7,63.8,41.5
Hocking County,Ohio,52,62.6,41.5
Holmes County,Ohio,50.3,60.5,40.1
Huron County,Ohio,50.6,60.1,41.1
Jackson County,Ohio,53,64,42
Jefferson County,Ohio,50.7,60.9,40.6
Knox County,Ohio,50.2,60.4,39.9
Lake County,Ohio,50.9,59.6,42.2
Lawrence County,Ohio,54.5,65.8,43.2
Licking County,Ohio,51.5,61.7,41.2
Logan County,Ohio,50.7,60.4,41
Lorain County,Ohio,50.8,59.8,41.8
Lucas County,Ohio,52.4,61.7,43.1
Madison County,Ohio,52.2,62.4,42.1
Mahoning County,Ohio,49.8,60.6,39
Marion County,Ohio,51.5,61.4,41.6
Medina County,Ohio,50.8,60.3,41.4
Meigs County,Ohio,52.8,64.4,41.1
Mercer County,Ohio,51.1,61.3,40.8
Miami County,Ohio,52.7,62.8,42.6
Monroe County,Ohio,51.5,62.5,40.6
Montgomery County,Ohio,53.5,63.6,43.4
Morgan County,Ohio,52.4,63.3,41.5
Morrow County,Ohio,50.2,60.1,40.3
Muskingum County,Ohio,52.2,62.7,41.6
Noble County,Ohio,52.2,63.2,41.2
Ottawa County,Ohio,51.9,60.8,43
Paulding County,Ohio,50.9,60.9,40.8
Perry County,Ohio,51.9,62.5,41.3
Pickaway County,Ohio,52.9,63.3,42.4
Pike County,Ohio,53.5,64.4,42.5
Portage County,Ohio,50.5,60.6,40.3
Preble County,Ohio,51.6,62,41.2
Putnam County,Ohio,51.6,61.3,41.8
Richland County,Ohio,50.1,60,40.2
Ross County,Ohio,53.1,63.8,42.4
Sandusky County,Ohio,51.6,61,42.3
Scioto County,Ohio,53.9,65.3,42.5
Seneca County,Ohio,51.3,61,41.6
Shelby County,Ohio,51.2,61.3,41.1
Stark County,Ohio,51.4,61.4,41.5
Summit County,Ohio,51.8,61.3,42.3
Trumbull County,Ohio,49.6,60.5,38.8
Tuscarawas County,Ohio,51.3,61.6,41
Union County,Ohio,51.1,61.2,41.1
Van Wert County,Ohio,51,61,41.1
Vinton County,Ohio,52.5,63.2,41.6
Warren County,Ohio,53.8,64.2,43.4
Washington County,Ohio,53.4,64.4,42.3
Wayne County,Ohio,50.5,60.5,40.5
Williams County,Ohio,49.9,59.6,40.2
Wood County,Ohio,52.1,61.6,42.5
Wyandot County,Ohio,52.3,62,42.6
Adair County,Oklahoma,59.6,71.6,47.6
Alfalfa County,Oklahoma,59.4,73.4,45.4
Atoka County,Oklahoma,63.2,75.6,50.7
Beaver County,Oklahoma,57.8,73,42.6
Beckham County,Oklahoma,61.7,76,47.5
Blaine County,Oklahoma,60.4,74.3,46.6
Bryan County,Oklahoma,64.3,76.2,52.3
Caddo County,Oklahoma,61.5,74.6,48.4
Canadian County,Oklahoma,60.9,74,47.9
Carter County,Oklahoma,63.2,75.1,51.3
Cherokee County,Oklahoma,60.4,72.3,48.4
Choctaw County,Oklahoma,63.7,76.2,51.3
Cimarron County,Oklahoma,54.7,70.5,38.9
Cleveland County,Oklahoma,61.6,74.1,49
Coal County,Oklahoma,63.1,75.6,50.5
Comanche County,Oklahoma,62.7,75.8,49.7
Cotton County,Oklahoma,64,77.6,50.5
Craig County,Oklahoma,59.3,71.4,47.2
Creek County,Oklahoma,60.8,73.3,48.3
Custer County,Oklahoma,60.7,74.6,46.7
Delaware County,Oklahoma,59.3,71.3,47.4
Dewey County,Oklahoma,59.8,73.9,45.6
Ellis County,Oklahoma,58.9,73.5,44.1
Garfield County,Oklahoma,60.2,73.4,47
Garvin County,Oklahoma,62.5,74.7,50.2
Grady County,Oklahoma,61.7,74.6,48.9
Grant County,Oklahoma,59.5,73,46
Greer County,Oklahoma,62.6,76.7,48.6
Harmon County,Oklahoma,63.3,77.5,49
Harper County,Oklahoma,58.7,73.6,43.9
Haskell County,Oklahoma,62.2,74.4,50
Hughes County,Oklahoma,62.2,74.9,49.4
Jackson County,Oklahoma,63.6,77.6,49.7
Jefferson County,Oklahoma,63.9,76.6,51.1
Johnston County,Oklahoma,63.5,75.1,51.8
Kay County,Oklahoma,59.7,72.9,46.5
Kingfisher County,Oklahoma,60.9,74.3,47.5
Kiowa County,Oklahoma,62.4,75.8,48.9
Latimer County,Oklahoma,61.9,74.3,49.6
Le Flore County,Oklahoma,61.6,74,49.1
Lincoln County,Oklahoma,61.3,74.2,48.4
Logan County,Oklahoma,60.9,73.8,48.1
Love County,Oklahoma,64,75.9,52.1
McClain County,Oklahoma,61.8,74.3,49.3
McCurtain County,Oklahoma,63,75.4,50.6
McIntosh County,Oklahoma,62.1,74.3,50
Major County,Oklahoma,59.9,73.9,45.9
Marshall County,Oklahoma,64.1,75.6,52.5
Mayes County,Oklahoma,60.2,72.2,48.1
Murray County,Oklahoma,62.9,74.5,51.3
Muskogee County,Oklahoma,61.8,73.9,49.6
Noble County,Oklahoma,60.7,73.7,47.6
Nowata County,Oklahoma,59.3,71.6,47
Okfuskee County,Oklahoma,61.5,74.1,48.9
Oklahoma County,Oklahoma,61.3,73.9,48.6
Okmulgee County,Oklahoma,61.5,73.7,49.3
Osage County,Oklahoma,59.6,72.2,47.1
Ottawa County,Oklahoma,59.5,71.3,47.7
Pawnee County,Oklahoma,60.7,73.4,48.1
Payne County,Oklahoma,61.1,74,48.2
Pittsburg County,Oklahoma,62.3,74.8,49.7
Pontotoc County,Oklahoma,62.7,74.6,50.7
Pottawatomie County,Oklahoma,61.8,74.4,49.1
Pushmataha County,Oklahoma,62.3,74.7,50
Roger Mills County,Oklahoma,60.5,74.9,46.1
Rogers County,Oklahoma,60.3,72.6,48.1
Seminole County,Oklahoma,62,74.7,49.2
Sequoyah County,Oklahoma,61.6,73.6,49.6
Stephens County,Oklahoma,62.7,75.3,50
Texas County,Oklahoma,57.1,72.6,41.6
Tillman County,Oklahoma,64,77.7,50.3
Tulsa County,Oklahoma,60.8,73,48.5
Wagoner County,Oklahoma,61.2,73.2,49.1
Washington County,Oklahoma,59.5,72,46.9
Washita County,Oklahoma,61.3,74.8,47.8
Woods County,Oklahoma,58.9,73.6,44.3
Woodward County,Oklahoma,58.9,73.4,44.4
Baker County,Oregon,46.1,57.6,34.6
Benton County,Oregon,52.8,63.3,42.4
Clackamas County,Oregon,49.4,58.3,40.4
Clatsop County,Oregon,50.4,59,41.8
Columbia County,Oregon,51.5,60.9,42
Coos County,Oregon,52.7,62.4,43
Crook County,Oregon,47,60.4,33.5
Curry County,Oregon,53,62.9,43.2
Deschutes County,Oregon,45.5,58.6,32.5
Douglas County,Oregon,51.8,62.3,41.2
Gilliam County,Oregon,50.6,62.7,38.4
Grant County,Oregon,44.9,57,32.7
Harney County,Oregon,47,60.5,33.5
Hood River County,Oregon,46.7,55.2,38.2
Jackson County,Oregon,51.4,63.3,39.5
Jefferson County,Oregon,48.4,60.8,36
Josephine County,Oregon,52.6,63.8,41.4
Klamath County,Oregon,45.9,59.4,32.4
Lake County,Oregon,46.2,59.9,32.5
Lane County,Oregon,50.5,60.4,40.6
Lincoln County,Oregon,51.7,60.3,43
Linn County,Oregon,49.9,59.4,40.4
Malheur County,Oregon,48.4,61.8,34.9
Marion County,Oregon,50.5,59.9,41
Morrow County,Oregon,50.3,61.6,39
Multnomah County,Oregon,52.2,61.1,43.2
Polk County,Oregon,52.4,62.6,42.2
Sherman County,Oregon,50.5,63,37.9
Tillamook County,Oregon,50,58.4,41.4
Umatilla County,Oregon,49.1,60.3,37.9
Union County,Oregon,44.9,55.9,33.9
Wallowa County,Oregon,43.8,54.7,32.9
Wasco County,Oregon,49.3,60.6,37.9
Washington County,Oregon,51.7,61.3,42.1
Wheeler County,Oregon,48.2,60.3,36.2
Yamhill County,Oregon,52.3,62.1,42.5
Adams County,Pennsylvania,52.9,63.5,42.3
Allegheny County,Pennsylvania,51.8,62.1,41.4
Armstrong County,Pennsylvania,49.5,60.8,38.2
Beaver County,Pennsylvania,50.5,60.8,40.2
Bedford County,Pennsylvania,50.8,62,39.7
Berks County,Pennsylvania,52.7,63.3,42
Blair County,Pennsylvania,49.5,60.2,38.9
Bradford County,Pennsylvania,47.1,57.8,36.4
Bucks County,Pennsylvania,53.6,64.4,42.8
Butler County,Pennsylvania,49.4,60.2,38.7
Cambria County,Pennsylvania,47.6,57.9,37.3
Cameron County,Pennsylvania,47.6,59.1,36.1
Carbon County,Pennsylvania,48.5,58.9,38.2
Centre County,Pennsylvania,49.1,59.6,38.4
Chester County,Pennsylvania,53.6,64.1,43.1
Clarion County,Pennsylvania,48.1,59.6,36.5
Clearfield County,Pennsylvania,48.1,59,37.1
Clinton County,Pennsylvania,48.5,59.6,37.4
Columbia County,Pennsylvania,49.5,60,39
Crawford County,Pennsylvania,48.2,58.5,37.9
Cumberland County,Pennsylvania,52.9,63.3,42.4
Dauphin County,Pennsylvania,52.6,62.6,42.7
Delaware County,Pennsylvania,55.8,65.3,46.2
Elk County,Pennsylvania,47.5,58.6,36.4
Erie County,Pennsylvania,48.6,58.1,39.1
Fayette County,Pennsylvania,50.1,61,39.3
Forest County,Pennsylvania,47.3,58.6,36
Franklin County,Pennsylvania,52.3,63,41.6
Fulton County,Pennsylvania,52,63.1,40.8
Greene County,Pennsylvania,51.3,62.4,40.2
Huntingdon County,Pennsylvania,51.1,62,40.2
Indiana County,Pennsylvania,49,59.9,38
Jefferson County,Pennsylvania,48.1,59.4,36.9
Juniata County,Pennsylvania,51.7,62.1,41.3
Lackawanna County,Pennsylvania,48.2,58.5,37.8
Lancaster County,Pennsylvania,53.5,64.1,42.8
Lawrence County,Pennsylvania,49.7,60.4,39
Lebanon County,Pennsylvania,52.7,62.7,42.6
Lehigh County,Pennsylvania,52.1,63.2,41
Luzerne County,Pennsylvania,48.4,58.6,38.2
Lycoming County,Pennsylvania,48.5,59.5,37.6
McKean County,Pennsylvania,46.9,58,35.9
Mercer County,Pennsylvania,48.9,59.6,38.2
Mifflin County,Pennsylvania,51,61.6,40.4
Monroe County,Pennsylvania,47.9,58.7,37.2
Montgomery County,Pennsylvania,54.4,64.7,44
Montour County,Pennsylvania,50.5,61.3,39.8
Northampton County,Pennsylvania,51.3,62.7,39.9
Northumberland County,Pennsylvania,50.8,61.2,40.3
Perry County,Pennsylvania,52.2,62.3,42
Philadelphia County,Pennsylvania,56.4,66.2,46.5
Pike County,Pennsylvania,47.9,58.8,37
Potter County,Pennsylvania,46.3,57.7,34.9
Schuylkill County,Pennsylvania,50,60,40.1
Snyder County,Pennsylvania,51.1,61.6,40.6
Somerset County,Pennsylvania,47.9,58.5,37.4
Sullivan County,Pennsylvania,45.7,55.7,35.7
Susquehanna County,Pennsylvania,47.2,58,36.5
Tioga County,Pennsylvania,46.5,57.8,35.2
Union County,Pennsylvania,50.3,60.9,39.8
Venango County,Pennsylvania,48.1,59,37.1
Warren County,Pennsylvania,46.9,57.8,36
Washington County,Pennsylvania,51.3,62,40.6
Wayne County,Pennsylvania,47.3,58.3,36.2
Westmoreland County,Pennsylvania,50.8,61.4,40.1
Wyoming County,Pennsylvania,48.2,58.6,37.8
York County,Pennsylvania,53.7,64.1,43.2
Bristol County,Rhode Island,53.1,62,44.1
Kent County,Rhode Island,52,61.9,42.1
Newport County,Rhode Island,52.8,61.8,43.9
Providence County,Rhode Island,51.6,61.6,41.5
Washington County,Rhode Island,52.5,61.9,43
Abbeville County,South Carolina,62.7,73.7,51.6
Aiken County,South Carolina,64.7,76,53.5
Allendale County,South Carolina,65,76.9,53.2
Anderson County,South Carolina,61.9,73,50.8
Bamberg County,South Carolina,64.4,76,52.8
Barnwell County,South Carolina,64.6,76.4,52.8
Beaufort County,South Carolina,67.8,77.3,58.2
Berkeley County,South Carolina,65.7,76.5,54.8
Calhoun County,South Carolina,64.7,76,53.4
Charleston County,South Carolina,66.5,75.9,57
Cherokee County,South Carolina,60.6,72.4,48.7
Chester County,South Carolina,61.7,73.1,50.2
Chesterfield County,South Carolina,62.7,74.2,51.2
Clarendon County,South Carolina,64.5,76.1,52.9
Colleton County,South Carolina,65.9,76.9,54.9
Darlington County,South Carolina,64,75.5,52.4
Dillon County,South Carolina,64.2,75.7,52.7
Dorchester County,South Carolina,65.9,76.9,54.9
Edgefield County,South Carolina,64.1,74.6,53.6
Fairfield County,South Carolina,62.9,74.2,51.6
Florence County,South Carolina,64.5,76.1,52.9
Georgetown County,South Carolina,64.5,75.4,53.6
Greenville County,South Carolina,60.7,71.3,50.1
Greenwood County,South Carolina,62.9,74,51.9
Hampton County,South Carolina,65.8,77.1,54.4
Horry County,South Carolina,64.1,74.8,53.3
Jasper County,South Carolina,67,77.9,56
Kershaw County,South Carolina,63,74.5,51.4
Lancaster County,South Carolina,61.8,73.4,50.2
Laurens County,South Carolina,62.1,73.3,50.9
Lee County,South Carolina,63.9,75.4,52.3
Lexington County,South Carolina,64.2,75.6,52.8
McCormick County,South Carolina,63.5,74.2,52.8
Marion County,South Carolina,64.3,75.6,53
Marlboro County,South Carolina,63.7,75.2,52.2
Newberry County,South Carolina,63.1,74.6,51.5
Oconee County,South Carolina,59.9,71,48.8
Orangeburg County,South Carolina,64.9,76.4,53.5
Pickens County,South Carolina,60.4,71.1,49.7
Richland County,South Carolina,64,75.2,52.7
Saluda County,South Carolina,63.5,74.8,52.2
Spartanburg County,South Carolina,61.1,72.1,50.1
Sumter County,South Carolina,64.1,75.7,52.6
Union County,South Carolina,61.7,73,50.2
Williamsburg County,South Carolina,64.6,76.2,52.9
York County,South Carolina,60.9,72.6,49.2
Aurora County,South Dakota,46.2,59.7,32.6
Beadle County,South Dakota,44.8,57.6,32
Bennett County,South Dakota,47.6,61.6,33.6
Bon Homme County,South Dakota,48.1,61.1,35.2
Brookings County,South Dakota,42.6,53.9,31.4
Brown County,South Dakota,42,53.4,30.6
Brule County,South Dakota,47,60.4,33.5
Buffalo County,South Dakota,45.7,59.2,32.1
Butte County,South Dakota,45.8,59.7,31.9
Campbell County,South Dakota,42.2,54.1,30.4
Charles Mix County,South Dakota,48.2,61.6,34.9
Clark County,South Dakota,42.5,53.9,31.2
Clay County,South Dakota,47.7,60.1,35.3
Codington County,South Dakota,41.6,52.3,30.8
Corson County,South Dakota,43.1,55.6,30.5
Custer County,South Dakota,45.8,59.4,32.3
Davison County,South Dakota,45.6,59.1,32.1
Day County,South Dakota,40.8,51.3,30.4
Deuel County,South Dakota,42.2,52.5,31.8
Dewey County,South Dakota,44.7,57.5,31.9
Douglas County,South Dakota,47,60.4,33.5
Edmunds County,South Dakota,42.3,54,30.6
Fall River County,South Dakota,47.8,62.5,33.1
Faulk County,South Dakota,43.2,55.2,31.2
Grant County,South Dakota,42.3,52.9,31.8
Gregory County,South Dakota,48.1,61.5,34.7
Haakon County,South Dakota,46.5,60.7,32.3
Hamlin County,South Dakota,42.4,53.8,30.9
Hand County,South Dakota,44.3,56.9,31.7
Hanson County,South Dakota,45.3,58.4,32.3
Harding County,South Dakota,44.1,57.7,30.5
Hughes County,South Dakota,46,59.4,32.7
Hutchinson County,South Dakota,46.9,59.8,34.1
Hyde County,South Dakota,44.3,57.2,31.3
Jackson County,South Dakota,47.7,61.8,33.6
Jerauld County,South Dakota,44.9,57.9,31.9
Jones County,South Dakota,46.9,60.6,33.3
Kingsbury County,South Dakota,43.4,55.5,31.4
Lake County,South Dakota,43.8,55.5,32.1
Lawrence County,South Dakota,42.9,56.1,29.7
Lincoln County,South Dakota,46.4,58.5,34.4
Lyman County,South Dakota,47.2,60.8,33.5
McCook County,South Dakota,45.6,57.8,33.2
McPherson County,South Dakota,40.8,52,29.6
Marshall County,South Dakota,40,50.3,29.8
Meade County,South Dakota,46.4,60.3,32.4
Mellette County,South Dakota,47.8,62,33.7
Miner County,South Dakota,44.4,56.8,32.1
Minnehaha County,South Dakota,45.9,57.5,34.3
Moody County,South Dakota,43.6,54.9,32.4
Oglala Lakota County,South Dakota,48.2,62.4,34.1
Pennington County,South Dakota,46.1,60.1,32.2
Perkins County,South Dakota,44,57.5,30.4
Potter County,South Dakota,43.4,55.7,31
Roberts County,South Dakota,41.6,52,31.3
Sanborn County,South Dakota,45,58.1,32
Spink County,South Dakota,43.9,56.1,31.7
Stanley County,South Dakota,46.3,59.9,32.7
Sully County,South Dakota,45,58.1,32
Todd County,South Dakota,47.7,61.9,33.4
Tripp County,South Dakota,48.1,62.1,34
Turner County,South Dakota,46.9,59.1,34.7
Union County,South Dakota,47.6,60.1,35.1
Walworth County,South Dakota,42.9,54.8,31
Yankton County,South Dakota,47.9,60.2,35.7
Ziebach County,South Dakota,45.4,59.1,31.8
Anderson County,Tennessee,57.5,68.5,46.4
Bedford County,Tennessee,59.4,71.3,47.4
Benton County,Tennessee,59.5,70.8,48.1
Bledsoe County,Tennessee,57.4,67.8,46.9
Blount County,Tennessee,58.4,69.6,47.1
Bradley County,Tennessee,60,71.2,48.7
Campbell County,Tennessee,55.2,66.3,44.1
Cannon County,Tennessee,58.4,70.3,46.4
Carroll County,Tennessee,59.3,70.4,48.1
Carter County,Tennessee,54.1,65.8,42.3
Cheatham County,Tennessee,59.3,71,47.6
Chester County,Tennessee,60.1,72,48.1
Claiborne County,Tennessee,55.9,67.4,44.5
Clay County,Tennessee,58,70,46
Cocke County,Tennessee,57.9,69.2,46.6
Coffee County,Tennessee,58.5,70.3,46.8
Crockett County,Tennessee,60,71.2,48.7
Cumberland County,Tennessee,55.3,65.8,44.8
Davidson County,Tennessee,59.9,71.4,48.4
Decatur County,Tennessee,60,71.7,48.2
DeKalb County,Tennessee,58.4,70.4,46.4
Dickson County,Tennessee,58.9,70.9,46.9
Dyer County,Tennessee,59.8,70.6,49
Fayette County,Tennessee,60.9,72.4,49.4
Fentress County,Tennessee,55.2,66.1,44.4
Franklin County,Tennessee,59.2,70.3,48
Gibson County,Tennessee,59.4,70.4,48.4
Giles County,Tennessee,58.3,70.3,46.2
Grainger County,Tennessee,57.7,69.1,46.2
Greene County,Tennessee,57.6,68.9,46.3
Grundy County,Tennessee,56.8,67.3,46.2
Hamblen County,Tennessee,58.3,69.7,46.8
Hamilton County,Tennessee,59.9,70.9,48.9
Hancock County,Tennessee,56.6,68.3,45
Hardeman County,Tennessee,60.4,72.3,48.6
Hardin County,Tennessee,60.4,72.3,48.5
Hawkins County,Tennessee,57.4,69,45.8
Haywood County,Tennessee,60.4,71.7,49
Henderson County,Tennessee,59.8,71.5,48.1
Henry County,Tennessee,58.7,69.5,47.9
Hickman County,Tennessee,58.9,71.2,46.7
Houston County,Tennessee,59,70.6,47.5
Humphreys County,Tennessee,59.3,71.1,47.5
