Year,County,State,Administered_Dose_Count,Population,Avg Temp,Max Temp,Min Temp,Death Per 100k
2021.0,Rusk County,Wisconsin,6013.0,14085.0,44.2,54.8,33.6,3676.730538075373
2022.0,Rusk County,Wisconsin,6461.0,14099.0,40.5,50.9,30.1,3676.730538075373
2023.0,Rusk County,Wisconsin,6489.0,14143.0,44.5,54.9,34.0,3676.730538075373
2021.0,Russell County,Alabama,29408.0,58681.0,64.2,75.8,52.6,2514.299332697808
2022.0,Russell County,Alabama,33812.0,58594.0,64.4,76.7,52.1,2514.299332697808
2023.0,Russell County,Alabama,34046.0,58744.0,65.9,77.4,54.4,2514.299332697808
2021.0,Russell County,Kansas,3157.0,6697.0,56.0,69.1,42.9,4268.9275621002525
2022.0,Russell County,Kansas,3344.0,6733.0,55.2,69.8,40.7,4268.9275621002525
2023.0,Russell County,Kansas,3359.0,6723.0,56.7,70.7,42.7,4268.9275621002525
2021.0,Russell County,Kentucky,8774.0,18172.0,57.3,67.6,47.1,4004.595437387166
2022.0,Russell County,Kentucky,9361.0,18185.0,56.5,67.6,45.5,4004.595437387166
2023.0,Russell County,Kentucky,9395.0,18279.0,58.5,69.0,48.0,4004.595437387166
2021.0,Russell County,Virginia,13748.0,25572.0,54.5,65.5,43.5,3579.699336656592
2022.0,Russell County,Virginia,14536.0,25437.0,53.9,65.3,42.5,3579.699336656592
2023.0,Russell County,Virginia,14561.0,25477.0,55.2,66.5,43.9,3579.699336656592
2021.0,Rutherford County,North Carolina,33976.0,64616.0,59.7,71.5,47.9,5031.523348649763
2022.0,Rutherford County,North Carolina,38457.0,64945.0,59.1,71.2,47.0,5031.523348649763
2023.0,Rutherford County,North Carolina,38755.0,65507.0,60.2,72.1,48.3,5031.523348649763
2021.0,Rutherford County,Tennessee,191824.0,351194.0,59.8,70.7,48.9,2892.392012007595
2022.0,Rutherford County,Tennessee,210262.0,360682.0,59.5,71.4,47.5,2892.392012007595
2023.0,Rutherford County,Tennessee,211490.0,367101.0,60.9,72.6,49.1,2892.392012007595
2021.0,Rutland County,Vermont,44220.0,60728.0,45.2,55.6,34.8,4287.302351047768
2022.0,Rutland County,Vermont,47920.0,60353.0,44.2,55.9,32.6,4287.302351047768
2023.0,Rutland County,Vermont,48221.0,60271.0,46.1,56.2,36.1,4287.302351047768
2021.0,Sabana Grande Municipio,Puerto Rico,18963.0,,,,,
2022.0,Sabana Grande Municipio,Puerto Rico,20209.0,,,,,
2023.0,Sabana Grande Municipio,Puerto Rico,20209.0,,,,,
2021.0,Sabine County,Texas,4339.0,10013.0,67.3,78.2,56.3,5086.087472788443
2022.0,Sabine County,Texas,4594.0,10041.0,67.3,79.8,54.7,5086.087472788443
2023.0,Sabine County,Texas,4534.0,10106.0,69.1,81.5,56.7,5086.087472788443
2021.0,Sabine Parish,Louisiana,9929.0,22096.0,66.8,77.7,55.8,3711.3119693234735
2022.0,Sabine Parish,Louisiana,11035.0,21974.0,66.8,79.4,54.3,3711.3119693234735
2023.0,Sabine Parish,Louisiana,11061.0,21906.0,68.8,80.9,56.7,3711.3119693234735
2021.0,Sac County,Iowa,5281.0,9768.0,49.9,60.4,39.4,4139.995870328309
2022.0,Sac County,Iowa,5581.0,9689.0,47.2,58.8,35.6,4139.995870328309
2023.0,Sac County,Iowa,5612.0,9686.0,49.9,60.8,39.1,4139.995870328309
2021.0,Sacramento County,California,1104430.0,1588810.0,63.4,76.9,49.9,3121.8440081601325
2022.0,Sacramento County,California,1196441.0,1584380.0,63.6,77.9,49.2,3121.8440081601325
2023.0,Sacramento County,California,1189920.0,1584288.0,62.2,75.0,49.4,3121.8440081601325
2021.0,Sagadahoc County,Maine,29688.0,37170.0,47.9,56.8,39.1,2364.513635273105
2022.0,Sagadahoc County,Maine,33642.0,37372.0,47.6,57.4,37.7,2364.513635273105
2023.0,Sagadahoc County,Maine,34034.0,37513.0,48.3,56.9,39.7,2364.513635273105
2021.0,Saginaw County,Michigan,100520.0,189516.0,50.3,60.0,40.6,5371.121832763523
2022.0,Saginaw County,Michigan,103904.0,188373.0,48.2,57.9,38.4,5371.121832763523
2023.0,Saginaw County,Michigan,104075.0,187782.0,50.1,59.3,41.0,5371.121832763523
2021.0,Saguache County,Colorado,2519.0,6511.0,41.0,55.5,26.5,2302.6315789473683
2022.0,Saguache County,Colorado,2768.0,6627.0,40.0,54.6,25.3,2302.6315789473683
2023.0,Saguache County,Colorado,2779.0,6688.0,39.3,54.0,24.6,2302.6315789473683
2021.0,Salem County,New Jersey,40175.0,65045.0,56.6,65.9,47.3,3501.7906884202152
2022.0,Salem County,New Jersey,45279.0,65157.0,56.2,65.7,46.7,3501.7906884202152
2023.0,Salem County,New Jersey,45605.0,65338.0,57.3,66.7,47.9,3501.7906884202152
2021.0,Salem city,Virginia,12909.0,25416.0,,,,13488.28125
2022.0,Salem city,Virginia,13092.0,25700.0,,,,13488.28125
2023.0,Salem city,Virginia,13097.0,25600.0,,,,13488.28125
2021.0,Salinas Municipio,Puerto Rico,22485.0,,,,,
2022.0,Salinas Municipio,Puerto Rico,24081.0,,,,,
2023.0,Salinas Municipio,Puerto Rico,24083.0,,,,,
2021.0,Saline County,Arkansas,67988.0,125382.0,61.7,72.5,51.0,2869.4028122925897
2022.0,Saline County,Arkansas,77692.0,127415.0,62.0,73.4,50.4,2869.4028122925897
2023.0,Saline County,Arkansas,78150.0,129574.0,63.7,74.6,52.7,2869.4028122925897
2021.0,Saline County,Illinois,11968.0,23316.0,56.8,66.8,46.9,5115.201329077952
2022.0,Saline County,Illinois,13011.0,23052.0,56.1,66.9,45.4,5115.201329077952
2023.0,Saline County,Illinois,13031.0,22873.0,58.2,68.5,47.8,5115.201329077952
2021.0,Saline County,Kansas,29291.0,53827.0,57.4,69.5,45.2,5062.337564503371
2022.0,Saline County,Kansas,31119.0,53389.0,56.1,69.3,42.9,5062.337564503371
2023.0,Saline County,Kansas,31306.0,53098.0,57.7,70.5,45.0,5062.337564503371
2021.0,Saline County,Missouri,11459.0,23253.0,56.0,65.7,46.1,3553.299492385787
2022.0,Saline County,Missouri,12445.0,23003.0,54.2,65.7,42.8,3553.299492385787
2023.0,Saline County,Missouri,12492.0,23049.0,56.7,67.9,45.6,3553.299492385787
2021.0,Saline County,Nebraska,3761.0,14525.0,53.0,64.4,41.5,2219.168670559945
2021.0,Salt Lake County,Utah,853719.0,1186312.0,51.4,62.1,40.6,2618.541034716266
2022.0,Salt Lake County,Utah,947186.0,1186569.0,49.8,60.9,38.8,2618.541034716266
2023.0,Salt Lake County,Utah,954882.0,1185813.0,49.6,59.9,39.2,2618.541034716266
2021.0,Saluda County,South Carolina,7202.0,18822.0,63.2,74.4,52.0,2980.703864456414
2022.0,Saluda County,South Carolina,7928.0,18984.0,63.5,74.8,52.2,2980.703864456414
2023.0,Saluda County,South Carolina,7978.0,19123.0,64.0,75.4,52.6,2980.703864456414
2021.0,Sampson County,North Carolina,39612.0,59022.0,62.0,73.2,50.8,3021.76137984262
2022.0,Sampson County,North Carolina,45243.0,59027.0,62.3,73.6,51.0,3021.76137984262
2023.0,Sampson County,North Carolina,45537.0,59601.0,62.8,74.0,51.6,3021.76137984262
2021.0,San Augustine County,Texas,3722.0,7905.0,67.4,78.3,56.4,5540.661304736372
2022.0,San Augustine County,Texas,3979.0,7860.0,67.3,79.6,54.9,5540.661304736372
2023.0,San Augustine County,Texas,3877.0,7833.0,68.9,80.9,56.9,5540.661304736372
2021.0,San Benito County,California,44273.0,66709.0,60.3,73.3,47.4,1745.5078841217455
2022.0,San Benito County,California,48063.0,67643.0,60.0,73.5,46.6,1745.5078841217455
2023.0,San Benito County,California,47623.0,68175.0,58.6,70.8,46.4,1745.5078841217455
2020.0,San Bernardino County,California,17929.0,2183391.0,68.2,81.0,55.3,2995.0660658923643
2021.0,San Bernardino County,California,1330834.0,2193087.0,68.5,81.0,55.9,2995.0660658923643
2022.0,San Bernardino County,California,1439195.0,2194908.0,68.0,80.5,55.5,2995.0660658923643
2023.0,San Bernardino County,California,1446353.0,2195611.0,65.7,77.7,53.7,2995.0660658923643
2021.0,San Diego County,California,4335681.0,3274432.0,64.2,77.2,51.1,2782.438876406625
2022.0,San Diego County,California,4724286.0,3277176.0,64.3,77.7,51.0,2782.438876406625
2023.0,San Diego County,California,3321180.0,3269973.0,62.1,74.6,49.6,2782.438876406625
2021.0,San Francisco County,California,810707.0,811935.0,57.2,64.7,49.7,2932.305547177461
2022.0,San Francisco County,California,870868.0,807774.0,57.3,65.3,49.2,2932.305547177461
2023.0,San Francisco County,California,878505.0,808988.0,56.9,64.2,49.5,2932.305547177461
2021.0,San German Municipio,Puerto Rico,24537.0,,,,,
2022.0,San German Municipio,Puerto Rico,26798.0,,,,,
2023.0,San German Municipio,Puerto Rico,26798.0,,,,,
2021.0,San Jacinto County,Texas,10840.0,27811.0,68.1,78.2,58.0,2629.941940834946
2022.0,San Jacinto County,Texas,11743.0,28340.0,69.1,80.3,57.8,2629.941940834946
2023.0,San Jacinto County,Texas,11583.0,28936.0,70.5,80.9,60.0,2629.941940834946
2021.0,San Joaquin County,California,624323.0,788354.0,63.7,77.0,50.4,2809.111509241977
2022.0,San Joaquin County,California,654670.0,794293.0,63.6,78.0,49.2,2809.111509241977
2023.0,San Joaquin County,California,539603.0,800965.0,62.2,75.4,49.1,2809.111509241977
2021.0,San Juan County,Colorado,754.0,741.0,37.3,48.6,26.0,
2022.0,San Juan County,Colorado,840.0,806.0,36.0,47.4,24.7,
2023.0,San Juan County,Colorado,845.0,802.0,34.1,46.2,22.1,
2021.0,San Juan County,New Mexico,105579.0,120996.0,53.4,68.3,38.4,4144.188937228092
2022.0,San Juan County,New Mexico,121211.0,120569.0,52.9,67.8,38.0,4144.188937228092
2023.0,San Juan County,New Mexico,122343.0,120675.0,52.4,67.1,37.7,4144.188937228092
2021.0,San Juan County,Utah,10552.0,14498.0,54.6,67.4,41.7,2444.630171333055
2022.0,San Juan County,Utah,11990.0,14406.0,53.8,66.8,40.7,2444.630171333055
2023.0,San Juan County,Utah,12121.0,14358.0,53.1,65.6,40.5,2444.630171333055
2021.0,San Juan County,Washington,14883.0,18618.0,50.6,58.1,43.1,1971.3454702143704
2022.0,San Juan County,Washington,16752.0,18672.0,50.3,57.9,42.7,1971.3454702143704
2023.0,San Juan County,Washington,16804.0,18566.0,51.4,59.4,43.5,1971.3454702143704
2021.0,San Juan Municipio,Puerto Rico,273452.0,,,,,
2022.0,San Juan Municipio,Puerto Rico,338993.0,,,,,
2023.0,San Juan Municipio,Puerto Rico,339003.0,,,,,
2021.0,San Lorenzo Municipio,Puerto Rico,29721.0,,,,,
2022.0,San Lorenzo Municipio,Puerto Rico,33916.0,,,,,
2023.0,San Lorenzo Municipio,Puerto Rico,33915.0,,,,,
2021.0,San Luis Obispo County,California,186562.0,279464.0,60.9,75.2,46.7,3034.3808918509158
2022.0,San Luis Obispo County,California,196704.0,282046.0,60.8,75.7,45.8,3034.3808918509158
2023.0,San Luis Obispo County,California,197069.0,281639.0,58.9,71.5,46.3,3034.3808918509158
2021.0,San Mateo County,California,692954.0,739149.0,57.4,66.9,47.9,2438.6214416406347
2022.0,San Mateo County,California,746088.0,728929.0,57.0,66.7,47.2,2438.6214416406347
2023.0,San Mateo County,California,748919.0,726353.0,56.9,65.7,48.0,2438.6214416406347
2021.0,San Miguel County,Colorado,7556.0,8080.0,46.7,60.1,33.4,1232.8418912048803
2022.0,San Miguel County,Colorado,8248.0,8008.0,45.6,59.3,31.8,1232.8418912048803
2023.0,San Miguel County,Colorado,8283.0,7868.0,44.6,58.1,31.1,1232.8418912048803
2021.0,San Miguel County,New Mexico,19967.0,27155.0,54.3,69.2,39.4,3356.082195890205
2022.0,San Miguel County,New Mexico,22601.0,26902.0,53.4,68.6,38.2,3356.082195890205
2023.0,San Miguel County,New Mexico,22787.0,26668.0,54.0,69.0,39.0,3356.082195890205
2021.0,San Patricio County,Texas,41449.0,69767.0,72.7,81.6,63.7,2369.0914237192187
2022.0,San Patricio County,Texas,45118.0,70087.0,72.1,82.0,62.2,2369.0914237192187
2023.0,San Patricio County,Texas,44965.0,70660.0,74.0,83.6,64.3,2369.0914237192187
2021.0,San Saba County,Texas,2507.0,5829.0,66.4,77.9,54.9,3353.2934131736524
2022.0,San Saba County,Texas,2878.0,5880.0,67.8,80.6,54.9,3353.2934131736524
2023.0,San Saba County,Texas,2962.0,5845.0,69.1,81.4,56.9,3353.2934131736524
2021.0,San Sebastian Municipio,Puerto Rico,31933.0,,,,,
2022.0,San Sebastian Municipio,Puerto Rico,33884.0,,,,,
2023.0,San Sebastian Municipio,Puerto Rico,33884.0,,,,,
2021.0,Sanborn County,South Dakota,1485.0,2373.0,48.3,60.2,36.3,3418.090871196332
2022.0,Sanborn County,South Dakota,1640.0,2403.0,45.0,58.1,32.0,3418.090871196332
2023.0,Sanborn County,South Dakota,1650.0,2399.0,46.9,58.9,35.0,3418.090871196332
2021.0,Sanders County,Montana,4821.0,12944.0,44.3,55.6,32.9,3697.749196141479
2022.0,Sanders County,Montana,5284.0,13384.0,42.4,53.0,31.8,3697.749196141479
2023.0,Sanders County,Montana,5333.0,13684.0,44.1,54.9,33.3,3697.749196141479
2021.0,Sandoval County,New Mexico,120613.0,151478.0,52.0,67.1,36.9,3627.770367330186
2022.0,Sandoval County,New Mexico,138380.0,153597.0,50.8,65.7,35.9,3627.770367330186
2023.0,Sandoval County,New Mexico,139688.0,155936.0,51.0,66.1,35.9,3627.770367330186
2021.0,Sandusky County,Ohio,31122.0,58741.0,53.1,62.2,44.1,3815.428639561225
2022.0,Sandusky County,Ohio,32987.0,58567.0,51.6,61.0,42.3,3815.428639561225
2023.0,Sandusky County,Ohio,33141.0,58709.0,53.3,62.5,44.0,3815.428639561225
2021.0,Sangamon County,Illinois,132814.0,195371.0,53.9,63.7,44.1,5203.859611041341
2022.0,Sangamon County,Illinois,141421.0,194151.0,52.3,62.8,41.7,5203.859611041341
2023.0,Sangamon County,Illinois,141682.0,193491.0,55.2,66.0,44.4,5203.859611041341
2021.0,Sanilac County,Michigan,17794.0,40528.0,49.7,58.3,41.0,3589.476813317479
2022.0,Sanilac County,Michigan,18308.0,40482.0,47.8,56.8,38.8,3589.476813317479
2023.0,Sanilac County,Michigan,18330.0,40368.0,49.6,57.7,41.5,3589.476813317479
2021.0,Sanpete County,Utah,13766.0,29124.0,46.1,58.8,33.3,2255.8377646398253
2022.0,Sanpete County,Utah,15085.0,29691.0,44.9,57.8,31.9,2255.8377646398253
2023.0,Sanpete County,Utah,15146.0,30277.0,44.2,56.5,32.0,2255.8377646398253
2021.0,Santa Barbara County,California,341122.0,437521.0,59.6,71.8,47.5,2867.489920839783
2022.0,Santa Barbara County,California,365830.0,443915.0,59.7,72.8,46.6,2867.489920839783
2023.0,Santa Barbara County,California,367780.0,441257.0,57.7,68.9,46.4,2867.489920839783
2021.0,Santa Clara County,California,1774241.0,1885173.0,59.4,71.0,47.7,2260.4484893416675
2022.0,Santa Clara County,California,1907012.0,1878335.0,59.4,71.6,47.2,2260.4484893416675
2023.0,Santa Clara County,California,1909626.0,1877592.0,58.2,69.4,47.1,2260.4484893416675
2021.0,Santa Cruz County,Arizona,57776.0,47956.0,61.6,77.1,46.1,1745.3924081533016
2022.0,Santa Cruz County,Arizona,84215.0,48680.0,60.7,76.4,45.0,1745.3924081533016
2023.0,Santa Cruz County,Arizona,87414.0,49158.0,61.6,77.3,45.9,1745.3924081533016
2021.0,Santa Cruz County,California,230683.0,260475.0,58.1,69.8,46.5,2510.829793497918
2022.0,Santa Cruz County,California,245237.0,264240.0,57.7,69.4,45.9,2510.829793497918
2023.0,Santa Cruz County,California,244479.0,261547.0,57.7,68.6,46.6,2510.829793497918
2021.0,Santa Fe County,New Mexico,141124.0,155400.0,51.1,65.9,36.2,3570.8789658621663
2022.0,Santa Fe County,New Mexico,163604.0,155761.0,49.8,64.3,35.2,3570.8789658621663
2023.0,Santa Fe County,New Mexico,165489.0,155956.0,50.2,64.6,35.8,3570.8789658621663
2021.0,Santa Isabel Municipio,Puerto Rico,16473.0,,,,,
2022.0,Santa Isabel Municipio,Puerto Rico,18749.0,,,,,
2023.0,Santa Isabel Municipio,Puerto Rico,18749.0,,,,,
2021.0,Santa Rosa County,Florida,105284.0,193750.0,68.1,77.9,58.3,2288.8138529843177
2022.0,Santa Rosa County,Florida,124042.0,198199.0,68.5,79.4,57.6,2288.8138529843177
2023.0,Santa Rosa County,Florida,124706.0,203162.0,69.7,80.4,59.1,2288.8138529843177
2020.0,Sarasota County,Florida,4433.0,436237.0,74.7,84.8,64.6,5114.783598748863
2021.0,Sarasota County,Florida,346496.0,448636.0,73.6,83.7,63.5,5114.783598748863
2022.0,Sarasota County,Florida,370060.0,462552.0,74.1,83.9,64.3,5114.783598748863
2023.0,Sarasota County,Florida,372485.0,469013.0,74.7,84.6,64.7,5114.783598748863
2021.0,Saratoga County,New York,194246.0,237846.0,48.2,57.8,38.6,2415.054186861937
2022.0,Saratoga County,New York,212662.0,238468.0,47.5,58.3,36.7,2415.054186861937
2023.0,Saratoga County,New York,213877.0,238711.0,49.1,58.8,39.3,2415.054186861937
2021.0,Sargent County,North Dakota,2485.0,3829.0,44.9,56.1,33.7,2330.508474576271
2022.0,Sargent County,North Dakota,2641.0,3804.0,40.4,51.1,29.7,2330.508474576271
2023.0,Sargent County,North Dakota,2647.0,3776.0,42.7,53.3,32.1,2330.508474576271
2021.0,Sarpy County,Nebraska,123933.0,193826.0,53.1,63.8,42.5,1657.9450286663398
2022.0,Sarpy County,Nebraska,141141.0,196427.0,51.3,63.5,39.1,1657.9450286663398
2023.0,Sarpy County,Nebraska,142159.0,199886.0,53.4,64.6,42.2,1657.9450286663398
2021.0,Sauk County,Wisconsin,42261.0,65702.0,47.7,58.0,37.4,3457.2208737864075
2022.0,Sauk County,Wisconsin,45241.0,65770.0,45.2,55.3,35.0,3457.2208737864075
2023.0,Sauk County,Wisconsin,45417.0,65920.0,48.6,59.1,38.2,3457.2208737864075
2021.0,Saunders County,Nebraska,10911.0,22832.0,52.7,63.4,42.1,2629.6722499254147
2022.0,Saunders County,Nebraska,11981.0,23177.0,51.1,63.5,38.7,2629.6722499254147
2023.0,Saunders County,Nebraska,12043.0,23463.0,53.1,64.5,41.6,2629.6722499254147
2021.0,Sawyer County,Wisconsin,11159.0,18226.0,43.0,54.0,31.9,3816.3001293661055
2022.0,Sawyer County,Wisconsin,11948.0,18521.0,39.4,50.2,28.6,3816.3001293661055
2023.0,Sawyer County,Wisconsin,11988.0,18552.0,43.3,53.8,32.8,3816.3001293661055
2021.0,Schenectady County,New York,118993.0,160046.0,48.9,58.4,39.5,3736.663706520244
2022.0,Schenectady County,New York,131063.0,159694.0,48.4,59.1,37.8,3736.663706520244
2023.0,Schenectady County,New York,132031.0,159902.0,50.1,59.8,40.3,3736.663706520244
2021.0,Schleicher County,Texas,1262.0,2438.0,65.0,77.7,52.2,4140.526976160602
2022.0,Schleicher County,Texas,1308.0,2359.0,66.1,79.5,52.6,4140.526976160602
2023.0,Schleicher County,Texas,1291.0,2391.0,67.4,80.5,54.3,4140.526976160602
2021.0,Schley County,Georgia,850.0,4486.0,65.0,76.0,54.0,1723.376049491825
2022.0,Schley County,Georgia,2141.0,4497.0,65.2,77.1,53.4,1723.376049491825
2023.0,Schley County,Georgia,2154.0,4526.0,66.1,77.5,54.7,1723.376049491825
2021.0,Schoharie County,New York,18277.0,30132.0,46.8,57.0,36.6,2308.5866135193487
2022.0,Schoharie County,New York,19655.0,30091.0,46.2,57.3,35.1,2308.5866135193487
2023.0,Schoharie County,New York,19746.0,30105.0,47.9,57.9,37.8,2308.5866135193487
2021.0,Schoolcraft County,Michigan,4494.0,8048.0,44.2,53.5,34.9,4540.4344091299545
2022.0,Schoolcraft County,Michigan,4661.0,8174.0,41.0,50.4,31.6,4540.4344091299545
2023.0,Schoolcraft County,Michigan,4681.0,8149.0,43.6,52.4,34.7,4540.4344091299545
2021.0,Schuyler County,Illinois,3841.0,6831.0,53.3,62.6,44.0,4930.937175107679
2022.0,Schuyler County,Illinois,4046.0,6753.0,51.4,61.6,41.3,4930.937175107679
2023.0,Schuyler County,Illinois,4063.0,6733.0,54.6,65.2,44.0,4930.937175107679
2021.0,Schuyler County,Missouri,1427.0,4015.0,52.9,62.9,42.8,2936.096718480138
2022.0,Schuyler County,Missouri,1472.0,4000.0,50.8,62.0,39.6,2936.096718480138
2023.0,Schuyler County,Missouri,1484.0,4053.0,53.8,65.1,42.5,2936.096718480138
2021.0,Schuyler County,New York,11682.0,17789.0,48.7,57.8,39.5,3387.216541954647
2022.0,Schuyler County,New York,12550.0,17609.0,47.1,57.6,36.6,3387.216541954647
2023.0,Schuyler County,New York,12596.0,17507.0,48.8,58.5,39.1,3387.216541954647
2021.0,Schuylkill County,Pennsylvania,105098.0,143157.0,51.3,60.8,41.9,4163.131320156344
2022.0,Schuylkill County,Pennsylvania,99952.0,143188.0,50.0,60.0,40.1,4163.131320156344
2023.0,Schuylkill County,Pennsylvania,100730.0,143786.0,51.6,61.3,41.8,4163.131320156344
2021.0,Scioto County,Ohio,39795.0,72989.0,55.0,65.8,44.3,6204.060081423946
2022.0,Scioto County,Ohio,43690.0,72189.0,53.9,65.3,42.5,6204.060081423946
2023.0,Scioto County,Ohio,43970.0,71969.0,55.8,67.4,44.2,6204.060081423946
2021.0,Scotland County,Missouri,1438.0,4674.0,52.9,62.7,43.2,3999.144568006843
2022.0,Scotland County,Missouri,1539.0,4647.0,51.0,61.8,40.2,3999.144568006843
2023.0,Scotland County,Missouri,1547.0,4676.0,54.1,64.9,43.2,3999.144568006843
2021.0,Scotland County,North Carolina,19839.0,34285.0,63.4,74.5,52.2,6263.090528275542
2022.0,Scotland County,North Carolina,23143.0,34350.0,63.4,74.9,52.0,6263.090528275542
2023.0,Scotland County,North Carolina,23340.0,34376.0,64.0,75.4,52.6,6263.090528275542
2021.0,Scott County,Arkansas,5538.0,9795.0,60.7,72.1,49.2,4628.971678002234
2022.0,Scott County,Arkansas,6221.0,9796.0,60.8,73.3,48.4,4628.971678002234
2023.0,Scott County,Arkansas,6243.0,9851.0,62.1,73.7,50.5,4628.971678002234
2021.0,Scott County,Illinois,2125.0,4849.0,54.4,64.2,44.6,3057.3248407643314
2022.0,Scott County,Illinois,2245.0,4771.0,52.5,63.2,41.7,3057.3248407643314
2023.0,Scott County,Illinois,2235.0,4710.0,55.3,66.5,44.1,3057.3248407643314
2021.0,Scott County,Indiana,11076.0,24422.0,55.8,66.5,45.1,4108.366792391613
2022.0,Scott County,Indiana,12004.0,24500.0,55.2,66.3,44.2,4108.366792391613
2023.0,Scott County,Indiana,12051.0,24657.0,57.1,68.3,45.9,4108.366792391613
2021.0,Scott County,Iowa,115694.0,174225.0,51.7,61.0,42.3,4011.591209043439
2022.0,Scott County,Iowa,128889.0,173751.0,49.7,59.6,39.8,4011.591209043439
2023.0,Scott County,Iowa,129661.0,174270.0,52.9,62.8,43.1,4011.591209043439
2021.0,Scott County,Kansas,2421.0,5121.0,55.0,70.0,40.0,3494.514425030475
2022.0,Scott County,Kansas,2594.0,5007.0,54.2,70.1,38.3,3494.514425030475
2023.0,Scott County,Kansas,2611.0,4922.0,54.5,69.0,39.9,3494.514425030475
2021.0,Scott County,Kentucky,38987.0,58316.0,55.8,66.2,45.3,2158.9549262066216
2022.0,Scott County,Kentucky,37375.0,59077.0,55.1,65.8,44.4,2158.9549262066216
2023.0,Scott County,Kentucky,37511.0,60168.0,57.4,68.6,46.2,2158.9549262066216
2021.0,Scott County,Minnesota,105386.0,153611.0,47.8,57.6,38.1,1669.2980091647737
2022.0,Scott County,Minnesota,114481.0,154423.0,44.3,54.2,34.4,1669.2980091647737
2023.0,Scott County,Minnesota,115181.0,155814.0,47.8,57.5,38.1,1669.2980091647737
2021.0,Scott County,Mississippi,15115.0,27603.0,64.1,75.7,52.5,2995.601119714981
2022.0,Scott County,Mississippi,16936.0,27560.0,64.1,76.6,51.7,2995.601119714981
2023.0,Scott County,Mississippi,17016.0,27507.0,66.9,79.2,54.6,2995.601119714981
2021.0,Scott County,Missouri,18226.0,37886.0,58.9,68.9,48.9,4489.429649766423
2022.0,Scott County,Missouri,19547.0,37868.0,58.0,68.8,47.1,4489.429649766423
2023.0,Scott County,Missouri,19619.0,37889.0,59.9,70.5,49.3,4489.429649766423
2021.0,Scott County,Tennessee,8648.0,21891.0,55.9,66.5,45.3,3657.931532181679
2022.0,Scott County,Tennessee,9220.0,21999.0,55.0,66.2,43.7,3657.931532181679
2023.0,Scott County,Tennessee,9254.0,22171.0,56.5,67.7,45.4,3657.931532181679
2021.0,Scott County,Virginia,13665.0,21476.0,56.2,67.3,45.1,3396.6313628516773
2022.0,Scott County,Virginia,14688.0,21480.0,55.7,67.4,43.9,3396.6313628516773
2023.0,Scott County,Virginia,14716.0,21433.0,56.9,68.6,45.1,3396.6313628516773
2021.0,Scotts Bluff County,Nebraska,7488.0,35904.0,50.3,65.3,35.3,4635.9842012381305
2021.0,Screven County,Georgia,5959.0,14062.0,65.7,77.8,53.7,2949.061662198392
2022.0,Screven County,Georgia,7730.0,13970.0,66.1,78.3,53.9,2949.061662198392
2023.0,Screven County,Georgia,7774.0,14174.0,65.8,77.2,54.4,2949.061662198392
2021.0,Scurry County,Texas,8635.0,16837.0,63.9,76.3,51.6,3077.966938070565
2022.0,Scurry County,Texas,9051.0,16269.0,65.3,78.7,51.9,3077.966938070565
2023.0,Scurry County,Texas,8965.0,16212.0,66.2,78.8,53.6,3077.966938070565
2021.0,Searcy County,Arkansas,3405.0,7893.0,57.9,68.2,47.7,4125.0320266461695
2022.0,Searcy County,Arkansas,3753.0,7906.0,57.3,68.9,45.6,4125.0320266461695
2023.0,Searcy County,Arkansas,3767.0,7806.0,59.2,70.2,48.2,4125.0320266461695
2021.0,Sebastian County,Arkansas,72043.0,128342.0,61.6,73.1,50.1,6842.088955677083
2022.0,Sebastian County,Arkansas,81622.0,129109.0,61.6,73.9,49.3,6842.088955677083
2023.0,Sebastian County,Arkansas,82169.0,129098.0,63.2,74.8,51.5,6842.088955677083
2021.0,Sedgwick County,Colorado,1221.0,2326.0,51.5,65.5,37.6,4393.214441061331
2022.0,Sedgwick County,Colorado,1315.0,2286.0,50.3,65.3,35.4,4393.214441061331
2023.0,Sedgwick County,Colorado,1316.0,2299.0,49.8,62.8,36.8,4393.214441061331
2021.0,Sedgwick County,Kansas,318970.0,524423.0,58.2,70.0,46.4,4235.631607530432
2022.0,Sedgwick County,Kansas,346378.0,525368.0,57.5,70.4,44.6,4235.631607530432
2023.0,Sedgwick County,Kansas,349172.0,528469.0,59.0,71.4,46.6,4235.631607530432
2020.0,Seminole County,Florida,5914.0,471455.0,74.5,83.8,65.2,2775.718554280558
2021.0,Seminole County,Florida,310880.0,470857.0,73.7,83.2,64.1,2775.718554280558
2022.0,Seminole County,Florida,335308.0,478623.0,73.8,83.2,64.4,2775.718554280558
2023.0,Seminole County,Florida,336645.0,484271.0,74.5,84.0,64.9,2775.718554280558
2021.0,Seminole County,Georgia,1763.0,9162.0,67.7,78.3,57.1,3915.530136383634
2022.0,Seminole County,Georgia,4234.0,9144.0,67.6,78.9,56.3,3915.530136383634
2023.0,Seminole County,Georgia,4258.0,9092.0,68.7,80.1,57.3,3915.530136383634
2021.0,Seminole County,Oklahoma,14273.0,23542.0,61.4,73.3,49.6,3759.813282410354
2022.0,Seminole County,Oklahoma,15815.0,23464.0,62.0,74.7,49.2,3759.813282410354
2023.0,Seminole County,Oklahoma,15945.0,23565.0,62.8,75.1,50.5,3759.813282410354
2021.0,Seneca County,New York,18809.0,33414.0,49.7,58.5,40.9,2318.464249281276
